locus_tag	ftype	length_bp	gene	EC_number	COG	product
NZP2298_05223	CDS	882	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
NZP2298_05224	CDS	1068	wbgU_1	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
NZP2298_05225	CDS	591				hypothetical protein
NZP2298_05226	CDS	909				hypothetical protein
NZP2298_05227	CDS	786				hypothetical protein
NZP2298_05228	CDS	843	dmdB_1	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
NZP2298_05229	CDS	783	dmdB_2	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
NZP2298_05230	CDS	357				hypothetical protein
NZP2298_05231	CDS	390				hypothetical protein
NZP2298_05232	CDS	741				hypothetical protein
NZP2298_05233	CDS	1104				hypothetical protein
NZP2298_05234	CDS	2679	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
NZP2298_05235	CDS	345				hypothetical protein
NZP2298_05236	tRNA	75				tRNA-Gln(ttg)
NZP2298_05237	CDS	330				hypothetical protein
NZP2298_05238	CDS	108				hypothetical protein
NZP2298_05239	CDS	1023				hypothetical protein
NZP2298_05240	CDS	873				hypothetical protein
NZP2298_05241	CDS	900	dmlR_13			HTH-type transcriptional regulator DmlR
NZP2298_05242	CDS	1638	dppE_2		COG4166	Dipeptide-binding protein DppE
NZP2298_05243	CDS	369				hypothetical protein
NZP2298_05244	CDS	3459	smc			Chromosome partition protein Smc
NZP2298_05245	CDS	744				hypothetical protein
NZP2298_05246	CDS	510				hypothetical protein
NZP2298_05247	CDS	1155	mutY	3.2.2.-	COG1194	Adenine DNA glycosylase
NZP2298_05248	CDS	612	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
NZP2298_05249	CDS	1134				hypothetical protein
NZP2298_05250	CDS	690	yieH_5	3.1.3.-	COG0637	6-phosphogluconate phosphatase
NZP2298_05251	CDS	732				hypothetical protein
NZP2298_05252	CDS	1398	thrC	4.2.3.1	COG0498	Threonine synthase
NZP2298_05253	CDS	1293		3.4.24.-	COG0612	Uncharacterized zinc protease Rv2782c
NZP2298_05254	CDS	597				hypothetical protein
NZP2298_05255	CDS	2889				hypothetical protein
NZP2298_05256	CDS	609			COG1678	UPF0301 protein VC_0467
NZP2298_05257	CDS	807				hypothetical protein
NZP2298_05258	CDS	483		1.11.1.15		Peroxiredoxin sll1621
NZP2298_05259	CDS	477				hypothetical protein
NZP2298_05260	CDS	585				hypothetical protein
NZP2298_05261	CDS	534	rnhA	3.1.26.4		Ribonuclease H
NZP2298_05262	CDS	978	thrB_1	2.7.1.39	COG2334	Homoserine kinase
NZP2298_05263	CDS	1011	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
NZP2298_05264	CDS	756				hypothetical protein
NZP2298_05265	CDS	387				hypothetical protein
NZP2298_05266	CDS	492				hypothetical protein
NZP2298_05267	CDS	879	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
NZP2298_05268	CDS	633	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
NZP2298_05269	CDS	162				hypothetical protein
NZP2298_05270	CDS	945	ctaB	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
NZP2298_05271	CDS	1653	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
NZP2298_05272	CDS	900	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
NZP2298_05273	CDS	561				hypothetical protein
NZP2298_05274	CDS	1413	tldD	3.4.-.-	COG0312	Metalloprotease TldD
NZP2298_05275	CDS	708	cobB_2	3.5.1.-	COG0846	NAD-dependent protein deacylase
NZP2298_05276	CDS	690				hypothetical protein
NZP2298_05277	CDS	399				hypothetical protein
NZP2298_05278	CDS	2274				hypothetical protein
NZP2298_05279	CDS	1245	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
NZP2298_05280	CDS	765	tlyA	2.1.1.226		16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
NZP2298_05281	CDS	402				hypothetical protein
NZP2298_05282	CDS	294				hypothetical protein
NZP2298_05283	CDS	1914	dxs_5	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
NZP2298_05284	CDS	921				hypothetical protein
NZP2298_05285	CDS	267				hypothetical protein
NZP2298_05286	CDS	252	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
NZP2298_05287	CDS	927		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
NZP2298_05288	CDS	894	fbiB	6.3.2.34		Coenzyme F420:L-glutamate ligase
NZP2298_05289	CDS	984				hypothetical protein
NZP2298_05290	CDS	609				hypothetical protein
NZP2298_05291	CDS	1221				hypothetical protein
NZP2298_05292	CDS	1101	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
NZP2298_05293	CDS	1095	aroC	4.2.3.5	COG0082	Chorismate synthase
NZP2298_05294	CDS	261				hypothetical protein
NZP2298_05295	CDS	588	gpmA_2	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
NZP2298_05296	CDS	819	fabI_2	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
NZP2298_05297	CDS	420	dnaJ1		COG0484	Chaperone protein DnaJ 1
NZP2298_05298	CDS	156	dnaJ_3		COG0484	Chaperone protein DnaJ
NZP2298_05299	CDS	462				hypothetical protein
NZP2298_05300	CDS	618	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
NZP2298_05301	CDS	750	crt_3	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
NZP2298_05302	CDS	1770	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
NZP2298_05303	CDS	237				hypothetical protein
NZP2298_05304	CDS	1101				hypothetical protein
NZP2298_05305	CDS	1443				hypothetical protein
NZP2298_05306	CDS	1098				hypothetical protein
NZP2298_05307	CDS	1278	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
NZP2298_05308	CDS	822				hypothetical protein
NZP2298_05309	CDS	912	argP_3			HTH-type transcriptional regulator ArgP
NZP2298_05310	CDS	984	ubiA_2	2.5.1.-	COG0382	4-hydroxybenzoate octaprenyltransferase
NZP2298_05311	CDS	567				hypothetical protein
NZP2298_05312	CDS	1431		1.-.-.-	COG0277	Uncharacterized FAD-linked oxidoreductase Rv2280
NZP2298_05313	CDS	975	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
NZP2298_05314	CDS	441				hypothetical protein
NZP2298_05315	CDS	390				hypothetical protein
NZP2298_05316	CDS	288				hypothetical protein
NZP2298_05317	CDS	2292	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
NZP2298_05318	CDS	945	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
NZP2298_05319	CDS	1776	bepA_4	3.4.-.-		Beta-barrel assembly-enhancing protease
NZP2298_05320	CDS	438				hypothetical protein
NZP2298_05321	CDS	594	bioY2		COG1268	Biotin transporter BioY2
NZP2298_05322	CDS	669	rspR_6		COG1802	HTH-type transcriptional repressor RspR
NZP2298_05323	CDS	1017	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
NZP2298_05324	CDS	225				hypothetical protein
NZP2298_05325	CDS	816	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
NZP2298_05326	CDS	861				hypothetical protein
NZP2298_05327	CDS	186				hypothetical protein
NZP2298_05328	CDS	888	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
NZP2298_05329	CDS	555	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
NZP2298_05330	CDS	420				hypothetical protein
NZP2298_05331	CDS	975				hypothetical protein
NZP2298_05332	CDS	582				hypothetical protein
NZP2298_05333	CDS	1206				hypothetical protein
NZP2298_05334	CDS	696	rnhB	3.1.26.4	COG0164	Ribonuclease HII
NZP2298_05335	CDS	492	atpF_1		COG0711	ATP synthase subunit b
NZP2298_05336	CDS	600	atpF_2			ATP synthase subunit b
NZP2298_05337	CDS	225	atpE			ATP synthase subunit c
NZP2298_05338	CDS	759	atpB		COG0356	ATP synthase subunit a
NZP2298_05339	CDS	408				hypothetical protein
NZP2298_05340	CDS	1185				hypothetical protein
NZP2298_05341	CDS	1293				hypothetical protein
NZP2298_05342	CDS	918	hdfR_4			HTH-type transcriptional regulator HdfR
NZP2298_05343	CDS	1440	der			GTPase Der
NZP2298_05344	CDS	666				hypothetical protein
NZP2298_05345	CDS	1023				hypothetical protein
NZP2298_05346	CDS	1260	sbmA		COG1133	Peptide antibiotic transporter SbmA
NZP2298_05347	CDS	1158				hypothetical protein
NZP2298_05348	CDS	993	gcvA_15			Glycine cleavage system transcriptional activator
NZP2298_05349	CDS	1257		3.4.11.-	COG2309	Aminopeptidase T
NZP2298_05350	CDS	363				hypothetical protein
NZP2298_05351	CDS	375	yffB		COG1393	Protein YffB
NZP2298_05352	CDS	354				hypothetical protein
NZP2298_05353	CDS	603				hypothetical protein
NZP2298_05354	CDS	1086	potA_13	3.6.3.31		Spermidine/putrescine import ATP-binding protein PotA
NZP2298_05355	CDS	609	puuR			HTH-type transcriptional regulator PuuR
NZP2298_05356	CDS	1068				hypothetical protein
NZP2298_05357	CDS	822	ydcV_14			Inner membrane ABC transporter permease protein YdcV
NZP2298_05358	CDS	885	potH_3		COG1176	Putrescine transport system permease protein PotH
NZP2298_05359	CDS	1158				hypothetical protein
NZP2298_05360	CDS	288				hypothetical protein
NZP2298_05361	CDS	936				hypothetical protein
NZP2298_05362	CDS	987	rbsC_34		COG1172	Ribose import permease protein RbsC
NZP2298_05363	CDS	792	frcA_10	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
NZP2298_05364	CDS	1023	purR_1			HTH-type transcriptional repressor PurR
NZP2298_05365	CDS	591				hypothetical protein
NZP2298_05366	CDS	252				hypothetical protein
NZP2298_05367	CDS	3177	bepE_2			Efflux pump membrane transporter BepE
NZP2298_05368	CDS	1152	mdtA_9			Multidrug resistance protein MdtA
NZP2298_05369	CDS	909	gcvA_16			Glycine cleavage system transcriptional activator
NZP2298_05370	CDS	789				hypothetical protein
NZP2298_05371	CDS	723				hypothetical protein
NZP2298_05372	CDS	1104		4.2.1.171		Cis-3-hydroxy-L-proline dehydratase
NZP2298_05373	CDS	1185		5.1.1.-	COG4948	N-succinyl-L-Arg/Lys racemase
NZP2298_05374	CDS	1665	sgrR			HTH-type transcriptional regulator SgrR
NZP2298_05375	CDS	2361	dmsA	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
NZP2298_05376	CDS	915	gsiC_9		COG0601	Glutathione transport system permease protein GsiC
NZP2298_05377	CDS	879	ddpC_8		COG1173	Probable D,D-dipeptide transport system permease protein DdpC
NZP2298_05378	CDS	2043			COG1123	Uncharacterized ABC transporter ATP-binding protein Rv1281c
NZP2298_05379	CDS	903	gltR_2		COG0583	HTH-type transcriptional regulator GltR
NZP2298_05380	CDS	1656				hypothetical protein
NZP2298_05381	CDS	870				hypothetical protein
NZP2298_05382	CDS	588				hypothetical protein
NZP2298_05383	CDS	765	kduD_3	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
NZP2298_05384	CDS	975				hypothetical protein
NZP2298_05385	CDS	1074	opuAA	3.6.3.32	COG4175	Glycine betaine transport ATP-binding protein OpuAA
NZP2298_05386	CDS	1980				hypothetical protein
NZP2298_05387	CDS	1359				hypothetical protein
NZP2298_05388	CDS	720				hypothetical protein
NZP2298_05389	CDS	1041				hypothetical protein
NZP2298_05390	CDS	966	yeaX	1.14.13.-	COG1018	Carnitine monooxygenase reductase subunit
NZP2298_05391	CDS	597				hypothetical protein
NZP2298_05392	CDS	1134	gcvT_4	2.1.2.10	COG0404	Aminomethyltransferase
NZP2298_05393	CDS	288				hypothetical protein
NZP2298_05394	CDS	378				hypothetical protein
NZP2298_05395	CDS	162				hypothetical protein
NZP2298_05396	CDS	1395				hypothetical protein
NZP2298_05397	CDS	690				hypothetical protein
NZP2298_05398	CDS	330				hypothetical protein
NZP2298_05399	CDS	897	purF_2	2.4.2.14		Amidophosphoribosyltransferase
NZP2298_05400	CDS	732				hypothetical protein
NZP2298_05401	CDS	1329	fni_1	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
NZP2298_05402	CDS	1308	glnT	6.3.1.2		Glutamine synthetase
NZP2298_05403	CDS	1254	soxB_5	1.5.3.1		Sarcosine oxidase subunit beta
NZP2298_05404	CDS	276	soxD_4	1.5.3.1		Sarcosine oxidase subunit delta
NZP2298_05405	CDS	2982	soxA_7	1.5.3.1		Sarcosine oxidase subunit alpha
NZP2298_05406	CDS	627				hypothetical protein
NZP2298_05407	CDS	2370	gcvT_5	2.1.2.10		Aminomethyltransferase
NZP2298_05408	CDS	1710				hypothetical protein
NZP2298_05409	CDS	1356	ntaA_2	1.14.14.10		Nitrilotriacetate monooxygenase component A
NZP2298_05410	CDS	3141	mepB_2		COG0841	Multidrug/solvent efflux pump membrane transporter MepB
NZP2298_05411	CDS	1137	bepF_2			Efflux pump periplasmic linker BepF
NZP2298_05412	CDS	606				hypothetical protein
NZP2298_05413	CDS	1641		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
NZP2298_05414	CDS	966	deoR_4		COG2390	Deoxyribonucleoside regulator
NZP2298_05415	CDS	2055	hcaB_4	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
NZP2298_05416	CDS	1053				hypothetical protein
NZP2298_05417	CDS	996	rbsC_35		COG1172	Ribose import permease protein RbsC
NZP2298_05418	CDS	1512	mglA_9	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
NZP2298_05419	CDS	1275	mtnK	2.7.1.100	COG4857	Methylthioribose kinase
NZP2298_05420	CDS	1095	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
NZP2298_05421	CDS	540				hypothetical protein
NZP2298_05422	CDS	1176				hypothetical protein
NZP2298_05423	CDS	474	ribH2	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase 2
NZP2298_05424	CDS	1008	dhaK-2_2	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase 2, dihydroxyacetone-binding subunit DhaK
NZP2298_05425	CDS	645	dhaL-2	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase 2, ADP-binding subunit DhaL
NZP2298_05426	CDS	1926				hypothetical protein
NZP2298_05427	CDS	822	nanR_1			Transcriptional regulator NanR
NZP2298_05428	CDS	444	eryI	5.3.1.34	COG0698	D-erythrulose-4-phosphate isomerase
NZP2298_05429	CDS	759	eryH	5.3.1.33		L-erythrulose-1-phosphate isomerase
NZP2298_05430	CDS	729	glpR_5		COG1349	Glycerol-3-phosphate regulon repressor
NZP2298_05431	CDS	1065	fda	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
NZP2298_05432	CDS	942				hypothetical protein
NZP2298_05433	CDS	1059				hypothetical protein
NZP2298_05434	CDS	1518	glpD_2	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
NZP2298_05435	CDS	1041	pdxB_1	1.1.1.290		Erythronate-4-phosphate dehydrogenase
NZP2298_05436	CDS	1554	eryA	2.7.1.215		Erythritol kinase
NZP2298_05437	CDS	1125	btuD_18	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NZP2298_05438	CDS	1119	ugpC_16	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NZP2298_05439	CDS	858	sugB_4		COG0395	Trehalose transport system permease protein SugB
NZP2298_05440	CDS	1020	sugA_5		COG1175	Trehalose transport system permease protein SugA
NZP2298_05441	CDS	1446	eltP_2			Erythritol/L-threitol-binding protein
NZP2298_05442	CDS	975	lsrR_2		COG2390	Transcriptional regulator LsrR
NZP2298_05443	CDS	1110	ftsZ_2			Cell division protein FtsZ
NZP2298_05444	CDS	822				hypothetical protein
NZP2298_05445	CDS	2106				hypothetical protein
NZP2298_05446	CDS	999				hypothetical protein
NZP2298_05447	CDS	885	pgdA	3.5.1.-		Peptidoglycan deacetylase
NZP2298_05448	CDS	1509	hcaB_5	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
NZP2298_05449	CDS	1344	hisD_1	1.1.1.23	COG0141	Histidinol dehydrogenase
NZP2298_05450	CDS	843	ssuC_4		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
NZP2298_05451	CDS	786	cmpD_2	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
NZP2298_05452	CDS	1152				hypothetical protein
NZP2298_05453	CDS	699	mcbR_3		COG1802	HTH-type transcriptional regulator McbR
NZP2298_05454	CDS	1356	puuA_3	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
NZP2298_05455	CDS	132				hypothetical protein
NZP2298_05456	CDS	138				hypothetical protein
NZP2298_05457	CDS	1116	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
NZP2298_05458	CDS	423		2.3.1.-		Acetyltransferase Atu2258
NZP2298_05459	CDS	1383	dctD_1			C4-dicarboxylate transport transcriptional regulatory protein DctD
NZP2298_05460	CDS	1821	dctB_1	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
NZP2298_05461	CDS	1329	dctA			C4-dicarboxylate transport protein
NZP2298_05462	CDS	1116	malK_6	3.6.3.19	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
NZP2298_05463	CDS	1023	glkA	2.7.1.2		Glucokinase
NZP2298_05464	CDS	723	alsE	5.1.3.-	COG0036	D-allulose-6-phosphate 3-epimerase
NZP2298_05465	CDS	834	rutD_4	3.5.1.-		Putative aminoacrylate hydrolase RutD
NZP2298_05466	CDS	819				hypothetical protein
NZP2298_05467	CDS	1077	gfo_3	1.1.99.28		Glucose--fructose oxidoreductase
NZP2298_05468	CDS	822	iolE_5	4.2.1.44	COG1082	Inosose dehydratase
NZP2298_05469	CDS	837	ycjP_7		COG0395	Inner membrane ABC transporter permease protein YcjP
NZP2298_05470	CDS	933	sugA_6		COG1175	Trehalose transport system permease protein SugA
NZP2298_05471	CDS	1347				hypothetical protein
NZP2298_05472	CDS	1149	iolG_11	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
NZP2298_05473	CDS	951	aes_3	3.1.1.-		Acetyl esterase
NZP2298_05474	CDS	1035	cytR_3		COG1609	HTH-type transcriptional repressor CytR
NZP2298_05475	CDS	954	kdgK_3	2.7.1.45		2-dehydro-3-deoxygluconokinase
NZP2298_05476	CDS	1284	kbaZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit KbaZ
NZP2298_05477	CDS	1527	tdh_4	1.1.1.103		L-threonine 3-dehydrogenase
NZP2298_05478	CDS	438				hypothetical protein
NZP2298_05479	CDS	2187				hypothetical protein
NZP2298_05480	CDS	2217	btuD_19	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NZP2298_05481	CDS	786	lptB_9	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
NZP2298_05482	CDS	1248				hypothetical protein
NZP2298_05483	CDS	1029				hypothetical protein
NZP2298_05484	CDS	1050	livH_10		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
NZP2298_05485	CDS	1341	ade_2	3.5.4.2		Adenine deaminase
NZP2298_05486	CDS	780	catD_2	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
NZP2298_05487	CDS	879				hypothetical protein
NZP2298_05488	CDS	672	lutR_5		COG2186	HTH-type transcriptional regulator LutR
NZP2298_05489	CDS	1173	pobA	1.14.13.2	COG0654	p-hydroxybenzoate hydroxylase
NZP2298_05490	CDS	1053	pcaB	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
NZP2298_05491	CDS	615	pcaG	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase alpha chain
NZP2298_05492	CDS	756	pcaH	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase beta chain
NZP2298_05493	CDS	408				hypothetical protein
NZP2298_05494	CDS	810	catD_3	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
NZP2298_05495	CDS	918	gbpR_1			HTH-type transcriptional regulator GbpR
NZP2298_05496	CDS	930	yphB_2		COG2017	Uncharacterized protein YphB
NZP2298_05497	CDS	792				hypothetical protein
NZP2298_05498	CDS	1728	araC_2	4.2.1.25		L-arabonate dehydratase
NZP2298_05499	CDS	780		1.1.1.390		Sulfoquinovose 1-dehydrogenase
NZP2298_05500	CDS	999				hypothetical protein
NZP2298_05501	CDS	1026	potD_4		COG0687	Spermidine/putrescine-binding periplasmic protein
NZP2298_05502	CDS	1104	potA_14	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
NZP2298_05503	CDS	873	potB_9		COG1176	Spermidine/putrescine transport system permease protein PotB
NZP2298_05504	CDS	801	ydcV_15			Inner membrane ABC transporter permease protein YdcV
NZP2298_05505	CDS	1404		1.-.-.-	COG0277	Uncharacterized FAD-linked oxidoreductase Rv2280
NZP2298_05506	CDS	1260			COG0683	Leu/Ile/Val-binding protein homolog 3
NZP2298_05507	CDS	432				hypothetical protein
NZP2298_05508	CDS	1056				hypothetical protein
NZP2298_05509	CDS	354				hypothetical protein
NZP2298_05510	CDS	483				hypothetical protein
NZP2298_05511	CDS	735	mcbR_4		COG1802	HTH-type transcriptional regulator McbR
NZP2298_05512	CDS	801	lptB_10	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
NZP2298_05513	CDS	750	livF_11		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
NZP2298_05514	CDS	909	livH_11		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
NZP2298_05515	CDS	984				hypothetical protein
NZP2298_05516	CDS	1305	puuB_6	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
NZP2298_05517	CDS	657	mcbR_5		COG1802	HTH-type transcriptional regulator McbR
NZP2298_05518	CDS	1305	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase GabT
NZP2298_05519	CDS	1059	thrB_2	2.7.1.39		Homoserine kinase
NZP2298_05520	CDS	1302	ylmB_2	3.5.1.-	COG0624	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase
NZP2298_05521	CDS	648				hypothetical protein
NZP2298_05522	CDS	2715	malT			HTH-type transcriptional regulator MalT
NZP2298_05523	CDS	1122		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
NZP2298_05524	CDS	918	livH_12		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
NZP2298_05525	CDS	987				hypothetical protein
NZP2298_05526	CDS	705	lptB_11	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
NZP2298_05527	CDS	702	livF_12		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
NZP2298_05528	CDS	1170	amiC_4			Aliphatic amidase expression-regulating protein
NZP2298_05529	CDS	1647	budB	2.2.1.6	COG0028	Acetolactate synthase, catabolic
NZP2298_05530	CDS	1335	hcaE_3	1.14.12.19		3-phenylpropionate/cinnamic acid dioxygenase subunit alpha
NZP2298_05531	CDS	894	gcvA_17			Glycine cleavage system transcriptional activator
NZP2298_05532	CDS	1272	abo_10	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2298_05533	CDS	2004				hypothetical protein
NZP2298_05534	CDS	993				hypothetical protein
NZP2298_05535	CDS	1560	gsiB_5		COG0747	Glutathione-binding protein GsiB
NZP2298_05536	CDS	948	gsiC_10		COG0601	Glutathione transport system permease protein GsiC
NZP2298_05537	CDS	891	gsiD_8		COG1173	Glutathione transport system permease protein GsiD
NZP2298_05538	CDS	984	oppD_7		COG0444	Oligopeptide transport ATP-binding protein OppD
NZP2298_05539	CDS	978	oppF_6		COG4608	Oligopeptide transport ATP-binding protein OppF
NZP2298_05540	CDS	2028				hypothetical protein
NZP2298_05541	CDS	903	dmlR_14			HTH-type transcriptional regulator DmlR
NZP2298_05542	CDS	990	tdh_5	1.1.1.103		L-threonine 3-dehydrogenase
NZP2298_05543	CDS	294				hypothetical protein
NZP2298_05544	CDS	1002				hypothetical protein
NZP2298_05545	CDS	1098	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
NZP2298_05546	CDS	552				hypothetical protein
NZP2298_05547	CDS	1161	uctC_4	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
NZP2298_05548	CDS	1164				hypothetical protein
NZP2298_05549	CDS	1188				hypothetical protein
NZP2298_05550	CDS	759	fruK_2	3.6.3.17	COG1129	Fructose import ATP-binding protein FruK
NZP2298_05551	CDS	750	xylG_2	3.6.3.17	COG1129	Xylose import ATP-binding protein XylG
NZP2298_05552	CDS	951	rbsC_36		COG1172	Ribose import permease protein RbsC
NZP2298_05553	CDS	969	rbsC_37		COG1172	Ribose import permease protein RbsC
NZP2298_05554	CDS	840				hypothetical protein
NZP2298_05555	CDS	786				hypothetical protein
NZP2298_05556	CDS	1320				hypothetical protein
NZP2298_05557	CDS	897				hypothetical protein
NZP2298_05558	CDS	867	sugB_5		COG0395	Trehalose transport system permease protein SugB
NZP2298_05559	CDS	1098	ugpC_17	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NZP2298_05560	CDS	1113		4.2.1.156	COG4948	L-talarate/galactarate dehydratase
NZP2298_05561	CDS	330	rhaM_2	5.1.3.32		L-rhamnose mutarotase
NZP2298_05562	CDS	1077				hypothetical protein
NZP2298_05563	CDS	453	paaZ		COG2030	Bifunctional protein PaaZ
NZP2298_05564	CDS	798	phnV		COG1177	Putative 2-aminoethylphosphonate transport system permease protein PhnV
NZP2298_05565	CDS	858	phnU		COG0555	Putative 2-aminoethylphosphonate transport system permease protein PhnU
NZP2298_05566	CDS	1146	phnT		COG3842	Putative 2-aminoethylphosphonate import ATP-binding protein PhnT
NZP2298_05567	CDS	1032	phnS		COG1840	Putative 2-aminoethylphosphonate-binding periplasmic protein
NZP2298_05568	CDS	1011		1.1.1.81	COG0111	Hydroxypyruvate reductase
NZP2298_05569	CDS	1359		5.1.1.21	COG0160	Isoleucine 2-epimerase
NZP2298_05570	CDS	1458	gapN	1.2.1.9	COG1012	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
NZP2298_05571	CDS	1260	phnA	3.11.1.2		Phosphonoacetate hydrolase
NZP2298_05572	CDS	1200	phnW	2.6.1.37	COG0075	2-aminoethylphosphonate--pyruvate transaminase
NZP2298_05573	CDS	870	cmpR			HTH-type transcriptional activator CmpR
NZP2298_05574	CDS	2475	abo_11	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2298_05575	CDS	795	glpR_6		COG1349	Glycerol-3-phosphate regulon repressor
NZP2298_05576	CDS	708	rspR_7		COG1802	HTH-type transcriptional repressor RspR
NZP2298_05577	CDS	1011	doeB_2	3.5.1.125	COG3608	N-alpha-acetyl-L-2,4-diaminobutyric acid deacetylase
NZP2298_05578	CDS	1179	doeA_2	3.5.4.44	COG0006	Ectoine hydrolase
NZP2298_05579	CDS	993		1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
NZP2298_05580	CDS	987	tdcB	4.3.1.19		L-threonine dehydratase catabolic TdcB
NZP2298_05581	CDS	780	maiA	5.2.1.1		Maleate isomerase
NZP2298_05582	CDS	660	tcyB		COG0765	L-cystine transport system permease protein TcyB
NZP2298_05583	CDS	717	yecS_11		COG0765	L-cystine transport system permease protein YecS
