locus_tag	ftype	length_bp	gene	EC_number	COG	product
SU343_05189	CDS	2106				hypothetical protein
SU343_05190	CDS	432	tadA_2	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
SU343_05191	CDS	678				hypothetical protein
SU343_05192	CDS	2982	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
SU343_05193	CDS	804				hypothetical protein
SU343_05194	CDS	213				hypothetical protein
SU343_05195	CDS	1551				hypothetical protein
SU343_05196	CDS	555				hypothetical protein
SU343_05197	CDS	981	ribF		COG0196	Riboflavin biosynthesis protein RibF
SU343_05198	CDS	861				hypothetical protein
SU343_05199	CDS	1908				hypothetical protein
SU343_05200	CDS	1986				hypothetical protein
SU343_05201	CDS	633	rhtB_6		COG1280	Homoserine/homoserine lactone efflux protein
SU343_05202	CDS	825				hypothetical protein
SU343_05203	CDS	201				hypothetical protein
SU343_05204	CDS	1224				hypothetical protein
SU343_05205	CDS	462				hypothetical protein
SU343_05206	tRNA	87				tRNA-Arg(ccg)
SU343_05207	CDS	1179	emrA		COG1566	Multidrug export protein EmrA
SU343_05208	CDS	474	slyA_4		COG1846	Transcriptional regulator SlyA
SU343_05209	CDS	609	ynbA		COG0558	Inner membrane protein YnbA
SU343_05210	CDS	1785	ynbC		COG2267	Uncharacterized protein YnbC
SU343_05211	CDS	1341	ynbD		COG0671	Uncharacterized protein YnbD
SU343_05212	CDS	444				hypothetical protein
SU343_05213	CDS	663				hypothetical protein
SU343_05214	CDS	936				hypothetical protein
SU343_05215	CDS	1050	hmuU		COG0609	Hemin transport system permease protein HmuU
SU343_05216	CDS	948	btuF			Vitamin B12-binding protein
SU343_05217	CDS	789	hmuV_2	3.6.3.-		Hemin import ATP-binding protein HmuV
SU343_05218	CDS	468				hypothetical protein
SU343_05219	CDS	648				hypothetical protein
SU343_05220	CDS	960	yicL		COG0697	Uncharacterized inner membrane transporter YicL
SU343_05221	CDS	990				hypothetical protein
SU343_05222	CDS	1056	rbsC_20		COG1172	Ribose import permease protein RbsC
SU343_05223	CDS	1518	rbsA_12	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
SU343_05224	CDS	1029	purR_4		COG1609	HTH-type transcriptional repressor PurR
SU343_05225	CDS	834	rob_2		COG2207	Right origin-binding protein
SU343_05226	CDS	270				hypothetical protein
SU343_05227	CDS	951				hypothetical protein
SU343_05228	CDS	1146				hypothetical protein
SU343_05229	CDS	1281		1.1.2.-	COG0277	L-gulono-1,4-lactone dehydrogenase
SU343_05230	CDS	1188				hypothetical protein
SU343_05231	CDS	627				hypothetical protein
SU343_05232	CDS	297	groS1_2		COG0234	10 kDa chaperonin 1
SU343_05233	CDS	1656	groL1_1		COG0459	60 kDa chaperonin 1
SU343_05234	CDS	2097				hypothetical protein
SU343_05235	CDS	606				hypothetical protein
SU343_05236	CDS	441				hypothetical protein
SU343_05237	CDS	609			COG1309	Uncharacterized HTH-type transcriptional regulator Rv0196
SU343_05238	CDS	1011	adhT_3	1.1.1.1		Alcohol dehydrogenase
SU343_05239	CDS	444	osmC_2	1.11.1.15	COG1764	Peroxiredoxin OsmC
SU343_05240	CDS	384				hypothetical protein
SU343_05241	CDS	612	rhtB_7		COG1280	Homoserine/homoserine lactone efflux protein
SU343_05242	CDS	381				hypothetical protein
SU343_05243	CDS	165				hypothetical protein
SU343_05244	CDS	408				hypothetical protein
SU343_05245	CDS	228				hypothetical protein
SU343_05246	CDS	210	cspA_5		COG1278	Cold shock protein CspA
SU343_05247	CDS	330				hypothetical protein
SU343_05248	CDS	669				hypothetical protein
SU343_05249	CDS	180				hypothetical protein
SU343_05250	CDS	1134				hypothetical protein
SU343_05251	CDS	441				hypothetical protein
SU343_05252	CDS	1122	dadA_2	1.4.99.-		D-amino acid dehydrogenase
SU343_05253	CDS	1542	btuD_12	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
SU343_05254	CDS	840	fliY_5		COG0834	L-cystine-binding protein FliY
SU343_05255	CDS	1221	ccpA_2		COG1609	Catabolite control protein A
SU343_05256	CDS	555	yxaF			Uncharacterized HTH-type transcriptional regulator YxaF
SU343_05257	CDS	783				hypothetical protein
SU343_05258	CDS	837		3.1.1.10		Tropinesterase
SU343_05259	CDS	939				hypothetical protein
SU343_05260	CDS	639	betI_5		COG1309	HTH-type transcriptional regulator BetI
SU343_05261	CDS	966	nodD2_1			Nodulation protein D 2
SU343_05262	CDS	513				hypothetical protein
SU343_05263	CDS	1398	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
SU343_05264	CDS	423	yqjF		COG2259	Inner membrane protein YqjF
SU343_05265	CDS	423	yphA		COG2259	Inner membrane protein YphA
SU343_05266	CDS	1536	gppA_2	3.6.1.40		Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
SU343_05267	CDS	2202	ppk	2.7.4.1	COG0855	Polyphosphate kinase
SU343_05268	CDS	246				hypothetical protein
SU343_05269	CDS	1239	nagX	1.14.13.24	COG0654	3-hydroxybenzoate 6-hydroxylase
SU343_05270	CDS	666				hypothetical protein
SU343_05271	CDS	804	glnQ_4			Glutamine transport ATP-binding protein GlnQ
SU343_05272	CDS	1158	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
SU343_05273	CDS	1188				hypothetical protein
SU343_05274	CDS	1107	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
SU343_05275	CDS	861				hypothetical protein
SU343_05276	CDS	636				hypothetical protein
SU343_05277	CDS	1182	metC_3	4.4.1.8	COG0626	Cystathionine beta-lyase MetC
SU343_05278	CDS	1080				hypothetical protein
SU343_05279	CDS	687				hypothetical protein
SU343_05280	CDS	525				hypothetical protein
SU343_05281	CDS	318	petE			Plastocyanin
SU343_05282	CDS	633				hypothetical protein
SU343_05283	CDS	843	dhmA2	3.8.1.5		Haloalkane dehalogenase 2
SU343_05284	CDS	771	bacG	1.3.1.-	COG1028	NADPH-dependent reductase BacG
SU343_05285	CDS	279				hypothetical protein
SU343_05286	CDS	876	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
SU343_05287	CDS	585				hypothetical protein
SU343_05288	CDS	717				hypothetical protein
SU343_05289	CDS	870	bepA_5	3.4.-.-		Beta-barrel assembly-enhancing protease
SU343_05290	CDS	1227			COG1055	Uncharacterized transporter Rv2685
SU343_05291	CDS	963	mshA_7	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
SU343_05292	CDS	789				hypothetical protein
SU343_05293	CDS	156				hypothetical protein
SU343_05294	CDS	288				hypothetical protein
SU343_05295	tRNA	77				tRNA-Arg(tct)
SU343_05296	CDS	306				hypothetical protein
SU343_05297	tRNA	77				tRNA-Pro(tgg)
SU343_05298	CDS	102				hypothetical protein
SU343_05299	CDS	705				hypothetical protein
SU343_05300	CDS	1167			COG0628	Putative transport protein Rv0205
SU343_05301	CDS	558	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
SU343_05302	CDS	1125	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
SU343_05303	CDS	714	purN_2	2.1.2.2		Phosphoribosylglycinamide formyltransferase
SU343_05304	CDS	342				hypothetical protein
SU343_05305	CDS	513		3.1.3.-	COG2062	Uncharacterized protein Rv1276c
SU343_05306	CDS	240				hypothetical protein
SU343_05307	CDS	234				hypothetical protein
SU343_05308	CDS	228				hypothetical protein
SU343_05309	CDS	204				hypothetical protein
SU343_05310	CDS	204				hypothetical protein
SU343_05311	CDS	672	tctD_2		COG0745	Transcriptional regulatory protein tctD
SU343_05312	CDS	1359	sasA_12	2.7.-.-		Adaptive-response sensory-kinase SasA
SU343_05313	CDS	879	ribX_5			Riboflavin transport system permease protein RibX
SU343_05314	CDS	810	cmpD_1	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
SU343_05315	CDS	1014				hypothetical protein
SU343_05316	CDS	777	dapB_2	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
SU343_05317	CDS	2094	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
SU343_05318	CDS	174				hypothetical protein
SU343_05319	CDS	147				hypothetical protein
SU343_05320	CDS	294				hypothetical protein
SU343_05321	CDS	1161	hipO_3	3.5.1.32	COG1473	Hippurate hydrolase
SU343_05322	CDS	438	hyuC_2	3.5.1.87	COG0624	N-carbamoyl-L-amino-acid hydrolase
SU343_05323	CDS	846				hypothetical protein
SU343_05324	CDS	1209	ygeX	4.3.1.15	COG1171	Diaminopropionate ammonia-lyase
SU343_05325	CDS	522	decR_3		COG1522	DNA-binding transcriptional activator DecR
SU343_05326	CDS	1188	czcO_2	1.-.-.-	COG2072	Uncharacterized oxidoreductase CzcO
SU343_05327	CDS	804	pah	3.5.3.22	COG0010	Proclavaminate amidinohydrolase
SU343_05328	CDS	2106	ynfE	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
SU343_05329	CDS	903	dmlR_8			HTH-type transcriptional regulator DmlR
SU343_05330	CDS	1281			COG1680	Uncharacterized protein Rv1367c
SU343_05331	CDS	876	azoB_3	1.7.-.-		NAD(P)H azoreductase
SU343_05332	CDS	828	dkgB_2	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
SU343_05333	CDS	1878	yheS_3		COG0488	Uncharacterized ABC transporter ATP-binding protein YheS
SU343_05334	CDS	672				hypothetical protein
SU343_05335	CDS	450	ros_3		COG4957	Transcriptional regulatory protein ros
SU343_05336	CDS	204				hypothetical protein
SU343_05337	CDS	927				hypothetical protein
SU343_05338	CDS	837				hypothetical protein
SU343_05339	CDS	960	gcvA_13			Glycine cleavage system transcriptional activator
SU343_05340	CDS	591				hypothetical protein
SU343_05341	CDS	513				hypothetical protein
SU343_05342	CDS	693	ligE			Beta-etherase
SU343_05343	CDS	273				hypothetical protein
SU343_05344	CDS	423	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
SU343_05345	CDS	765				hypothetical protein
SU343_05346	CDS	480	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
SU343_05347	CDS	258				hypothetical protein
SU343_05348	CDS	597	pgsA_2	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
SU343_05349	CDS	2067	uvrC		COG0322	UvrABC system protein C
SU343_05350	CDS	765	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
SU343_05351	CDS	657				hypothetical protein
SU343_05352	CDS	597	yibF		COG0625	Uncharacterized GST-like protein YibF
SU343_05353	CDS	465				hypothetical protein
SU343_05354	CDS	312				hypothetical protein
SU343_05355	CDS	615	rhtB_8		COG1280	Homoserine/homoserine lactone efflux protein
SU343_05356	CDS	837				hypothetical protein
SU343_05357	CDS	594				hypothetical protein
SU343_05358	CDS	453				hypothetical protein
SU343_05359	CDS	363				hypothetical protein
SU343_05360	CDS	423				hypothetical protein
SU343_05361	CDS	774				hypothetical protein
SU343_05362	CDS	849	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
SU343_05363	CDS	606				hypothetical protein
SU343_05364	CDS	678	tetR			Tetracycline repressor protein class A from transposon 1721
SU343_05365	CDS	471				hypothetical protein
SU343_05366	CDS	174				hypothetical protein
SU343_05367	CDS	1041		5.1.3.2	COG1088	UDP-glucose 4-epimerase
SU343_05368	CDS	1032	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
SU343_05369	CDS	414				hypothetical protein
SU343_05370	CDS	645				hypothetical protein
SU343_05371	CDS	411				hypothetical protein
SU343_05372	CDS	1875				hypothetical protein
SU343_05373	CDS	924				hypothetical protein
SU343_05374	CDS	519				hypothetical protein
SU343_05375	CDS	450				hypothetical protein
SU343_05376	CDS	1512	pepA_2	3.4.11.1	COG0260	Cytosol aminopeptidase
SU343_05377	CDS	1203				hypothetical protein
SU343_05378	CDS	1083				hypothetical protein
SU343_05379	CDS	2412	lptD		COG1452	LPS-assembly protein LptD
SU343_05380	CDS	924	surA	5.2.1.8		Chaperone SurA
SU343_05381	CDS	1017	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
SU343_05382	CDS	840	rsmA_2	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
SU343_05383	CDS	294				hypothetical protein
SU343_05384	CDS	675	gmk	2.7.4.8	COG0194	Guanylate kinase
SU343_05385	CDS	891			COG1561	UPF0701 protein HI_0467
SU343_05386	CDS	1266				hypothetical protein
SU343_05387	CDS	1263	fabF_3	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
SU343_05388	CDS	237	acpP		COG0236	Acyl carrier protein AcpP
SU343_05389	CDS	738	fabG_17	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
SU343_05390	CDS	948	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
SU343_05391	CDS	1929				hypothetical protein
SU343_05392	CDS	1647				hypothetical protein
SU343_05393	CDS	501	rpsF		COG0360	30S ribosomal protein S6
SU343_05394	CDS	249	rpsR		COG0238	30S ribosomal protein S18
SU343_05395	CDS	585	rplI		COG0359	50S ribosomal protein L9
SU343_05396	CDS	1293	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
SU343_05397	CDS	324	ynfA		COG1742	UPF0060 membrane protein YnfA
SU343_05398	CDS	972				hypothetical protein
SU343_05399	CDS	714				hypothetical protein
SU343_05400	CDS	366				hypothetical protein
SU343_05401	CDS	1254				hypothetical protein
SU343_05402	CDS	1491	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
SU343_05403	CDS	1404	radA	3.6.4.-	COG1066	DNA repair protein RadA
SU343_05404	CDS	669				hypothetical protein
SU343_05405	CDS	1470	purF_1	2.4.2.14	COG0034	Amidophosphoribosyltransferase
SU343_05406	CDS	741	yciK	1.-.-.-	COG1028	Uncharacterized oxidoreductase YciK
SU343_05407	CDS	642				hypothetical protein
SU343_05408	CDS	219				hypothetical protein
SU343_05409	CDS	507				hypothetical protein
SU343_05410	CDS	1872				hypothetical protein
SU343_05411	CDS	888				hypothetical protein
SU343_05412	CDS	909				hypothetical protein
SU343_05413	CDS	864				hypothetical protein
SU343_05414	CDS	408				hypothetical protein
SU343_05415	CDS	2223	aas_2		COG0204	Bifunctional protein Aas
SU343_05416	CDS	819				hypothetical protein
SU343_05417	CDS	699	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
SU343_05418	CDS	867	vgb	4.2.99.-		Virginiamycin B lyase
SU343_05419	CDS	348				hypothetical protein
SU343_05420	CDS	1884	atm1_1		COG5265	ATM1-type heavy metal exporter
SU343_05421	CDS	348				hypothetical protein
SU343_05422	CDS	933	dmlR_9			HTH-type transcriptional regulator DmlR
SU343_05423	CDS	798	kefG_2	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
SU343_05424	CDS	1476				hypothetical protein
SU343_05425	CDS	612	fas6	3.2.2.-		Cytokinin riboside 5'-monophosphate phosphoribohydrolase
SU343_05426	CDS	891	hcaR			Hca operon transcriptional activator HcaR
SU343_05427	CDS	291				hypothetical protein
SU343_05428	CDS	996	zntB			Zinc transport protein ZntB
SU343_05429	CDS	933	rarD		COG2962	Protein RarD
SU343_05430	CDS	1617	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
SU343_05431	CDS	951	pip	3.4.11.5		Proline iminopeptidase
SU343_05432	CDS	477				hypothetical protein
SU343_05433	CDS	492				hypothetical protein
SU343_05434	CDS	387				hypothetical protein
SU343_05435	CDS	408				hypothetical protein
SU343_05436	CDS	1434	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
SU343_05437	CDS	99				hypothetical protein
SU343_05438	CDS	156				hypothetical protein
SU343_05439	CDS	762	yedK	3.4.-.-	COG2135	Putative SOS response-associated peptidase YedK
SU343_05440	CDS	426	nudC_2	3.6.1.22		NADH pyrophosphatase
SU343_05441	CDS	378				hypothetical protein
SU343_05442	CDS	258				hypothetical protein
SU343_05443	CDS	792				hypothetical protein
SU343_05444	CDS	1326	allB_1	3.5.2.5	COG0044	Allantoinase
SU343_05445	CDS	861	ygfZ			tRNA-modifying protein YgfZ
SU343_05446	CDS	636				hypothetical protein
SU343_05447	CDS	2142				hypothetical protein
SU343_05448	CDS	891				hypothetical protein
SU343_05449	CDS	927	gcvA_14			Glycine cleavage system transcriptional activator
SU343_05450	CDS	273				hypothetical protein
SU343_05451	CDS	1464	rimK	6.3.2.-		Ribosomal protein S6--L-glutamate ligase
SU343_05452	CDS	1191				hypothetical protein
SU343_05453	CDS	792				hypothetical protein
SU343_05454	CDS	519	ecfG_3			ECF RNA polymerase sigma factor EcfG
SU343_05455	CDS	2754				hypothetical protein
SU343_05456	CDS	762	recO			DNA repair protein RecO
SU343_05457	CDS	1152	omp2b_1			Porin Omp2b
SU343_05458	CDS	804				hypothetical protein
SU343_05459	CDS	1506				hypothetical protein
SU343_05460	CDS	921	era		COG1159	GTPase Era
SU343_05461	CDS	714	rnc	3.1.26.3	COG0571	Ribonuclease 3
SU343_05462	CDS	750	lepB	3.4.21.89	COG0681	Signal peptidase I
SU343_05463	CDS	414	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
SU343_05464	CDS	600				hypothetical protein
SU343_05465	CDS	381			COG0346	Virulence protein STM3117
SU343_05466	CDS	579	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
SU343_05467	CDS	2229	rsh	2.7.6.5		GTP pyrophosphokinase rsh
SU343_05468	CDS	402	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
SU343_05469	CDS	582				hypothetical protein
SU343_05470	CDS	657	udgb	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
SU343_05471	CDS	1014				Zinc-type alcohol dehydrogenase-like protein SA1988
SU343_05472	CDS	363				hypothetical protein
SU343_05473	CDS	744	acm_2	3.2.1.17		Lysozyme M1
SU343_05474	CDS	480	smpB			SsrA-binding protein
SU343_05475	CDS	882	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
SU343_05476	CDS	2031				hypothetical protein
SU343_05477	CDS	900				hypothetical protein
SU343_05478	CDS	1077	xerC_3			Tyrosine recombinase XerC
SU343_05479	CDS	1089	omp2b_2			Porin Omp2b
SU343_05480	tRNA	91				tRNA-Ser(gct)
SU343_05481	CDS	1191	omp2b_3			Porin Omp2b
SU343_05482	CDS	1437				hypothetical protein
SU343_05483	CDS	213				hypothetical protein
SU343_05484	CDS	1608				hypothetical protein
SU343_05485	CDS	1113	hisC_5	2.6.1.9		Histidinol-phosphate aminotransferase
SU343_05486	CDS	531				hypothetical protein
SU343_05487	CDS	285	yccX	3.6.1.7	COG1254	Acylphosphatase
SU343_05488	CDS	642	fadR			Fatty acid metabolism regulator protein
SU343_05489	CDS	1164	acdA_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
SU343_05490	CDS	1608		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
SU343_05491	CDS	531	ymdB_2	3.5.1.-	COG2110	O-acetyl-ADP-ribose deacetylase
SU343_05492	CDS	378				hypothetical protein
SU343_05493	CDS	1983	accA1_2		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
SU343_05494	CDS	1122			COG0683	Leu/Ile/Val-binding protein homolog 3
SU343_05495	CDS	228				hypothetical protein
SU343_05496	CDS	342				hypothetical protein
SU343_05497	CDS	156				hypothetical protein
SU343_05498	CDS	195				hypothetical protein
SU343_05499	CDS	1506	amn	3.2.2.4	COG0775	AMP nucleosidase
SU343_05500	CDS	1011				hypothetical protein
SU343_05501	CDS	597				hypothetical protein
SU343_05502	CDS	1680		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
SU343_05503	CDS	645				hypothetical protein
SU343_05504	CDS	876				hypothetical protein
SU343_05505	CDS	813				hypothetical protein
SU343_05506	CDS	960	ribN_6			Riboflavin transporter
SU343_05507	CDS	2307	cutL_2	1.2.5.3		Carbon monoxide dehydrogenase large chain
SU343_05508	CDS	2646	pepN	3.4.11.2	COG0308	Aminopeptidase N
SU343_05509	CDS	2322	rcsC_12	2.7.13.3		Sensor histidine kinase RcsC
SU343_05510	CDS	471				hypothetical protein
SU343_05511	CDS	2961	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
SU343_05512	CDS	1479	sasA_13	2.7.-.-		Adaptive-response sensory-kinase SasA
SU343_05513	CDS	726	cusR		COG0745	Transcriptional regulatory protein CusR
SU343_05514	CDS	1551	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
SU343_05515	CDS	468	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
SU343_05516	CDS	1992	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
SU343_05517	CDS	444	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
SU343_05518	CDS	1140				hypothetical protein
SU343_05519	CDS	645				hypothetical protein
SU343_05520	CDS	1365	sasA_14	2.7.-.-		Adaptive-response sensory-kinase SasA
SU343_05521	CDS	666	phoP_2			Transcriptional regulatory protein PhoP
SU343_05522	CDS	300				hypothetical protein
SU343_05523	CDS	408				hypothetical protein
SU343_05524	CDS	720	LRA5	1.1.1.401		2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD(+))
SU343_05525	CDS	282			COG3039	IS5 family transposase IS427
SU343_05526	CDS	363			COG3039	IS5 family transposase IS427
SU343_05527	CDS	807				hypothetical protein
SU343_05528	CDS	834	potH_3		COG1176	Putrescine transport system permease protein PotH
SU343_05529	CDS	1113				hypothetical protein
SU343_05530	CDS	1095	potA_12	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
SU343_05531	CDS	888	gcvA_15			Glycine cleavage system transcriptional activator
SU343_05532	CDS	1587	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
SU343_05533	CDS	933	arcA_3	3.5.3.6		Arginine deiminase
SU343_05534	CDS	618	puuR_1			HTH-type transcriptional regulator PuuR
SU343_05535	CDS	942	rbsB_9		COG1879	Ribose import binding protein RbsB
SU343_05536	CDS	801	frcA_9	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
SU343_05537	CDS	1014	rbsC_21		COG1172	Ribose import permease protein RbsC
SU343_05538	CDS	1089				hypothetical protein
SU343_05539	CDS	771				hypothetical protein
SU343_05540	CDS	912	rbsK_4	2.7.1.15	COG0524	Ribokinase
SU343_05541	CDS	846				hypothetical protein
SU343_05542	CDS	1245	hyuC_3	3.5.1.87	COG0624	N-carbamoyl-L-amino-acid hydrolase
SU343_05543	CDS	2154	mrcA_2		COG5009	Penicillin-binding protein 1A
SU343_05544	CDS	585				hypothetical protein
SU343_05545	CDS	570				hypothetical protein
SU343_05546	CDS	1035				hypothetical protein
SU343_05547	CDS	348				hypothetical protein
SU343_05548	CDS	813				hypothetical protein
SU343_05549	CDS	1824	rcsC_13	2.7.13.3		Sensor histidine kinase RcsC
SU343_05550	CDS	351				hypothetical protein
SU343_05551	CDS	429	sufE		COG2166	Cysteine desulfuration protein SufE
SU343_05552	CDS	426	ros_4		COG4957	Transcriptional regulatory protein ros
SU343_05553	CDS	225				hypothetical protein
SU343_05554	CDS	2124	dapb1	3.4.14.-		Dipeptidyl aminopeptidase BI
SU343_05555	CDS	627	rhtB_9		COG1280	Homoserine/homoserine lactone efflux protein
SU343_05556	CDS	390				hypothetical protein
SU343_05557	CDS	312				hypothetical protein
SU343_05558	CDS	696	nylB_2	3.5.1.46		6-aminohexanoate-dimer hydrolase
SU343_05559	CDS	951	nicB	1.17.2.1	COG1529	Nicotinate dehydrogenase subunit B
SU343_05560	CDS	438				Cytochrome c-556
SU343_05561	CDS	600	sodB	1.15.1.1	COG0605	Superoxide dismutase [Mn]
SU343_05562	CDS	879	ilvE_2	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
SU343_05563	CDS	660	hdl IVa	3.8.1.2		(S)-2-haloacid dehalogenase 4A
SU343_05564	CDS	831				hypothetical protein
SU343_05565	CDS	813	panB_3	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
SU343_05566	CDS	783				hypothetical protein
SU343_05567	CDS	312	ndoA_3			Naphthalene 1,2-dioxygenase system, ferredoxin component
SU343_05568	CDS	825	btuD_13	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
SU343_05569	CDS	1071				hypothetical protein
SU343_05570	CDS	981				hypothetical protein
SU343_05571	CDS	1008				hypothetical protein
SU343_05572	CDS	1038				hypothetical protein
SU343_05573	CDS	1548				hypothetical protein
SU343_05574	CDS	1443	mutA	5.4.99.2	COG1884	Methylmalonyl-CoA mutase small subunit
SU343_05575	CDS	2124	mutB	5.4.99.2	COG1884	Probable methylmalonyl-CoA mutase large subunit
SU343_05576	CDS	474	greA_3			Transcription elongation factor GreA
SU343_05577	CDS	1377				hypothetical protein
SU343_05578	CDS	1005				hypothetical protein
SU343_05579	CDS	1167	fadI	2.3.1.16		3-ketoacyl-CoA thiolase
SU343_05580	CDS	591	betI_6		COG1309	HTH-type transcriptional regulator BetI
SU343_05581	CDS	1530	betC	3.1.6.6	COG3119	Choline-sulfatase
SU343_05582	CDS	1002	thadh_2	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
SU343_05583	CDS	1653	betA_2	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
SU343_05584	CDS	1464	betB_4	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
SU343_05585	CDS	2241		5.1.3.11		Cellobiose 2-epimerase
SU343_05586	CDS	909	dmlR_10			HTH-type transcriptional regulator DmlR
SU343_05587	CDS	885				hypothetical protein
SU343_05588	tRNA	77				tRNA-Pro(cgg)
SU343_05589	CDS	453				hypothetical protein
SU343_05590	CDS	648				hypothetical protein
SU343_05591	CDS	507				hypothetical protein
SU343_05592	CDS	282				hypothetical protein
SU343_05593	CDS	228				hypothetical protein
SU343_05594	CDS	438				hypothetical protein
SU343_05595	CDS	345				hypothetical protein
SU343_05596	CDS	1635	yejF_3		COG4172	Uncharacterized ABC transporter ATP-binding protein YejF
SU343_05597	CDS	1122				hypothetical protein
SU343_05598	CDS	924	oppB		COG0601	Oligopeptide transport system permease protein OppB
SU343_05599	CDS	1593	oppA_3		COG4166	Periplasmic oligopeptide-binding protein
SU343_05600	CDS	447				hypothetical protein
SU343_05601	CDS	1770				hypothetical protein
SU343_05602	CDS	1647	malL_2	3.2.1.10	COG0366	Oligo-1,6-glucosidase 1
SU343_05603	CDS	1998	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
SU343_05604	CDS	1629	pgm	5.4.2.2	COG0033	Phosphoglucomutase
SU343_05605	CDS	1446	glgA1	2.4.1.21	COG0297	Glycogen synthase 1
SU343_05606	CDS	1266	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
SU343_05607	CDS	2220	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
SU343_05608	CDS	2469	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
SU343_05609	CDS	804	frcA_10	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
SU343_05610	CDS	1062	frcC_2		COG1172	Fructose import permease protein FrcC
SU343_05611	CDS	1035	frcB			Fructose import binding protein FrcB
SU343_05612	CDS	1227				hypothetical protein
SU343_05613	CDS	447	fucU_2	5.1.3.29	COG4154	L-fucose mutarotase
SU343_05614	CDS	924	scrK	2.7.1.4	COG0524	Fructokinase
SU343_05615	CDS	1143	wbpE	2.6.1.98	COG0399	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase
