locus_tag	ftype	length_bp	gene	EC_number	COG	product
R7A_05502	CDS	1260				hypothetical protein
R7A_05503	CDS	1224	mshA_9	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
R7A_05504	CDS	2679	tycC			Tyrocidine synthase 3
R7A_05505	CDS	1488				hypothetical protein
R7A_05506	CDS	213				hypothetical protein
R7A_05507	CDS	726				hypothetical protein
R7A_05508	CDS	2613	ppsE	2.3.1.-	COG3319	Plipastatin synthase subunit E
R7A_05509	CDS	984	nadE_2	6.3.5.1		NH(3)-dependent NAD(+) synthetase
R7A_05510	CDS	2028	asnB_2	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
R7A_05511	CDS	1557	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
R7A_05512	CDS	267				hypothetical protein
R7A_05513	CDS	693	prmC_2	2.1.1.297		Release factor glutamine methyltransferase
R7A_05514	CDS	960				hypothetical protein
R7A_05515	CDS	360				hypothetical protein
R7A_05516	CDS	258				hypothetical protein
R7A_05517	CDS	396				hypothetical protein
R7A_05518	CDS	1431	arcD_1		COG0531	Arginine/ornithine antiporter
R7A_05519	CDS	1434	arcD_2		COG0531	Arginine/ornithine antiporter
R7A_05520	CDS	1245	arcA_3	3.5.3.6	COG2235	Arginine deiminase
R7A_05521	CDS	603				hypothetical protein
R7A_05522	CDS	1125	bepF_4			Efflux pump periplasmic linker BepF
R7A_05523	CDS	3168	bepG			Efflux pump membrane transporter BepG
R7A_05524	CDS	549				hypothetical protein
R7A_05525	CDS	1140				hypothetical protein
R7A_05526	CDS	1029	tqsA		COG0628	AI-2 transport protein TqsA
R7A_05527	CDS	885				hypothetical protein
R7A_05528	CDS	498				hypothetical protein
R7A_05529	CDS	1644				hypothetical protein
R7A_05530	CDS	2271				hypothetical protein
R7A_05531	CDS	420	pduE	4.2.1.28	COG4910	Propanediol dehydratase small subunit
R7A_05532	CDS	699	rutB_7	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
R7A_05533	CDS	1527				hypothetical protein
R7A_05534	CDS	765	fabG_18	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
R7A_05535	CDS	1008	srkA	2.7.11.1		Stress response kinase A
R7A_05536	CDS	1284	patA	2.6.1.82	COG4992	Putrescine aminotransferase
R7A_05537	CDS	762	lvr_2	1.1.1.-		Levodione reductase
R7A_05538	CDS	414				hypothetical protein
R7A_05539	CDS	258				hypothetical protein
R7A_05540	CDS	303				hypothetical protein
R7A_05541	CDS	1143				hypothetical protein
R7A_05542	CDS	1740				hypothetical protein
R7A_05543	CDS	597				hypothetical protein
R7A_05544	CDS	1179	ubiE_9	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
R7A_05545	CDS	2367				hypothetical protein
R7A_05546	CDS	561				hypothetical protein
R7A_05547	CDS	339				hypothetical protein
R7A_05548	CDS	609	ligD_4		COG1793	Multifunctional non-homologous end joining protein LigD
R7A_05549	CDS	372				hypothetical protein
R7A_05550	CDS	1428				hypothetical protein
R7A_05551	CDS	1038				hypothetical protein
R7A_05552	CDS	1743	bepA_5	3.4.-.-		Beta-barrel assembly-enhancing protease
R7A_05553	CDS	393	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
R7A_05554	CDS	387	cheB	3.1.1.61		Chemotaxis response regulator protein-glutamate methylesterase
R7A_05555	CDS	2442	rcsC_11	2.7.13.3		Sensor histidine kinase RcsC
R7A_05556	CDS	447				hypothetical protein
R7A_05557	CDS	489				hypothetical protein
R7A_05558	CDS	831				hypothetical protein
R7A_05559	CDS	450				hypothetical protein
R7A_05560	CDS	780				hypothetical protein
R7A_05561	CDS	1050	dhmA_3	3.8.1.5		Haloalkane dehalogenase
R7A_05562	CDS	1221				hypothetical protein
R7A_05563	CDS	2682				hypothetical protein
R7A_05564	CDS	117				hypothetical protein
R7A_05565	CDS	420	ohrB_2		COG1764	Organic hydroperoxide resistance protein OhrB
R7A_05566	CDS	507				hypothetical protein
R7A_05567	CDS	327				hypothetical protein
R7A_05568	CDS	1467				hypothetical protein
R7A_05569	CDS	1026	ddpF		COG1124	Probable D,D-dipeptide transport ATP-binding protein DdpF
R7A_05570	CDS	1041	ddpD_2		COG0444	Probable D,D-dipeptide transport ATP-binding protein DdpD
R7A_05571	CDS	894	ddpC_5		COG1173	Probable D,D-dipeptide transport system permease protein DdpC
R7A_05572	CDS	1017	ddpB		COG0601	Probable D,D-dipeptide transport system permease protein DdpB
R7A_05573	CDS	204				hypothetical protein
R7A_05574	CDS	1542	ddpA_2		COG0747	Probable D,D-dipeptide-binding periplasmic protein DdpA
R7A_05575	CDS	681				hypothetical protein
R7A_05576	CDS	1152	dauA_3	1.4.99.6		FAD-dependent catabolic D-arginine dehydrogenase DauA
R7A_05577	CDS	1263				hypothetical protein
R7A_05578	CDS	1665				hypothetical protein
R7A_05579	CDS	330	bioF_1	2.3.1.47		8-amino-7-oxononanoate synthase
R7A_05580	CDS	285				hypothetical protein
R7A_05581	CDS	798	dppA_4	3.4.11.-	COG2362	D-aminopeptidase
R7A_05582	CDS	591				hypothetical protein
R7A_05583	CDS	888				hypothetical protein
R7A_05584	CDS	1647	alkJ_6	1.1.99.-		Alcohol dehydrogenase [acceptor]
R7A_05585	CDS	1500	livQ_2	1.1.3.-		6'''-hydroxyparomomycin C oxidase
R7A_05586	CDS	1101	ugpC_19	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
R7A_05587	CDS	879	araQ_7		COG0395	L-arabinose transport system permease protein AraQ
R7A_05588	CDS	897	ugpA_7		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
R7A_05589	CDS	1254				Probable sugar-binding periplasmic protein
R7A_05590	CDS	1311	hpsN	1.1.1.308		Sulfopropanediol 3-dehydrogenase
R7A_05591	CDS	1803	ilvI_2	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
R7A_05592	CDS	693				hypothetical protein
R7A_05593	CDS	822				hypothetical protein
R7A_05594	CDS	996	afr_3	1.1.1.292		1,5-anhydro-D-fructose reductase
R7A_05595	CDS	870	iolI	5.3.99.11	COG1082	Inosose isomerase
R7A_05596	CDS	783	hisN_2	3.1.3.15	COG0483	Histidinol-phosphatase
R7A_05597	CDS	1182	ybjJ_2			Inner membrane protein YbjJ
R7A_05598	CDS	579				hypothetical protein
R7A_05599	CDS	963				hypothetical protein
R7A_05600	CDS	1518	acoD	1.2.1.3	COG1012	Acetaldehyde dehydrogenase 2
R7A_05601	CDS	339				hypothetical protein
R7A_05602	CDS	432				hypothetical protein
R7A_05603	CDS	1350	hemN_2	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
R7A_05604	CDS	777	fixK_2		COG0664	Nitrogen fixation regulation protein FixK
R7A_05605	CDS	504				hypothetical protein
R7A_05606	CDS	1611	fixN_1	1.9.3.1		Cytochrome c oxidase subunit 1 homolog, bacteroid
R7A_05607	CDS	732				hypothetical protein
R7A_05608	CDS	150				hypothetical protein
R7A_05609	CDS	864	fixP_1		COG2010	Cbb3-type cytochrome c oxidase subunit FixP
R7A_05610	CDS	1560				hypothetical protein
R7A_05611	CDS	498				hypothetical protein
R7A_05612	CDS	2289	copA_1	3.6.3.54	COG2217	Copper-exporting P-type ATPase
R7A_05613	CDS	156				hypothetical protein
R7A_05614	CDS	696				hypothetical protein
R7A_05615	CDS	303				hypothetical protein
R7A_05616	CDS	744				hypothetical protein
R7A_05617	CDS	1512	hmp	1.14.12.17		Flavohemoprotein
R7A_05618	CDS	1344	sasA_13	2.7.-.-		Adaptive-response sensory-kinase SasA
R7A_05619	CDS	666	qseB			Transcriptional regulatory protein QseB
R7A_05620	CDS	327				hypothetical protein
R7A_05621	CDS	234				hypothetical protein
R7A_05622	CDS	468				hypothetical protein
R7A_05623	CDS	534	guaB_3	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
R7A_05624	CDS	183				hypothetical protein
R7A_05625	CDS	549				hypothetical protein
R7A_05626	CDS	270				hypothetical protein
R7A_05627	CDS	2619	mgtB	3.6.3.2	COG0474	Magnesium-transporting ATPase, P-type 1
R7A_05628	CDS	855				hypothetical protein
R7A_05629	CDS	1557	sasA_14	2.7.-.-		Adaptive-response sensory-kinase SasA
R7A_05630	CDS	615	fixJ			Transcriptional regulatory protein FixJ
R7A_05631	CDS	354				hypothetical protein
R7A_05632	CDS	384				hypothetical protein
R7A_05633	CDS	1278	hemA_1	2.3.1.37	COG0156	5-aminolevulinate synthase
R7A_05634	CDS	435				hypothetical protein
R7A_05635	CDS	708				Putative phosphoribosyl transferase MT0597
R7A_05636	CDS	447				hypothetical protein
R7A_05637	CDS	837				hypothetical protein
R7A_05638	CDS	399				hypothetical protein
R7A_05639	CDS	1554				Uncharacterized protein MT2060
R7A_05640	CDS	2682	pat_2	2.3.1.-	COG0454	Protein lysine acetyltransferase Pat
R7A_05641	CDS	1854	cadA	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
R7A_05642	CDS	450	trxC	1.8.1.8	COG0526	Thioredoxin 2
R7A_05643	CDS	1254				hypothetical protein
R7A_05644	CDS	387				hypothetical protein
R7A_05645	CDS	591	azoR_4	1.7.-.-		FMN-dependent NADH-azoreductase
R7A_05646	CDS	498				hypothetical protein
R7A_05647	CDS	453				hypothetical protein
R7A_05648	CDS	522				hypothetical protein
R7A_05649	CDS	1410	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
R7A_05650	CDS	744				hypothetical protein
R7A_05651	CDS	249				hypothetical protein
R7A_05652	CDS	648	fixK_3		COG0664	Nitrogen fixation regulation protein FixK
R7A_05653	CDS	558	pat_3	2.3.1.-	COG0454	Protein lysine acetyltransferase Pat
R7A_05654	CDS	1209	ackA	2.7.2.1	COG0282	Acetate kinase
R7A_05655	CDS	2424	xpkA	4.1.2.9		Xylulose-5-phosphate phosphoketolase
R7A_05656	CDS	1608		3.1.-.-	COG1236	Ribonuclease TTHA0252
R7A_05657	CDS	327				hypothetical protein
R7A_05658	tRNA	77				tRNA-His(gtg)
R7A_05659	CDS	459				hypothetical protein
R7A_05660	CDS	4047	rcsC_12	2.7.13.3		Sensor histidine kinase RcsC
R7A_05661	CDS	1959	acsA_4	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
R7A_05662	CDS	1854				hypothetical protein
R7A_05663	CDS	819				hypothetical protein
R7A_05664	CDS	969	potH_4		COG1176	Putrescine transport system permease protein PotH
R7A_05665	CDS	1143	potA_14	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
R7A_05666	CDS	1098	spuD_2			Putrescine-binding periplasmic protein SpuD
R7A_05667	CDS	885				hypothetical protein
R7A_05668	CDS	1449	ramB		COG1396	HTH-type transcriptional regulator RamB
R7A_05669	CDS	1290	icl1	4.1.3.1		Isocitrate lyase 1
R7A_05670	CDS	243				hypothetical protein
R7A_05671	CDS	444				hypothetical protein
R7A_05672	CDS	717				hypothetical protein
R7A_05673	CDS	1437	puuA_4	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
R7A_05674	CDS	1287	puuB_7	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
R7A_05675	CDS	876				hypothetical protein
R7A_05676	CDS	747	tsaC1	1.2.1.62		4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
R7A_05677	CDS	1470	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
R7A_05678	CDS	717				hypothetical protein
R7A_05679	CDS	1824	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
R7A_05680	CDS	513				hypothetical protein
R7A_05681	CDS	1653				hypothetical protein
R7A_05682	CDS	1020	cdhR_8		COG4977	HTH-type transcriptional regulator CdhR
R7A_05683	CDS	900	folD_2		COG0190	Bifunctional protein FolD
R7A_05684	CDS	2103				hypothetical protein
R7A_05685	CDS	1296				hypothetical protein
R7A_05686	CDS	924				hypothetical protein
R7A_05687	CDS	795	wecG	2.4.1.180		UDP-N-acetyl-D-mannosaminuronic acid transferase
R7A_05688	CDS	1173				hypothetical protein
R7A_05689	CDS	999				hypothetical protein
R7A_05690	CDS	1326				hypothetical protein
R7A_05691	CDS	816	proC_2	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
R7A_05692	CDS	1317				hypothetical protein
R7A_05693	CDS	1395	mmcO	1.16.3.1	COG2132	Multicopper oxidase MmcO
R7A_05694	CDS	1629				hypothetical protein
R7A_05695	CDS	1143				hypothetical protein
R7A_05696	CDS	987				hypothetical protein
R7A_05697	CDS	669				hypothetical protein
R7A_05698	CDS	828				hypothetical protein
R7A_05699	CDS	531				hypothetical protein
R7A_05700	CDS	555				hypothetical protein
R7A_05701	CDS	957				hypothetical protein
R7A_05702	CDS	975				hypothetical protein
R7A_05703	CDS	1386				hypothetical protein
R7A_05704	CDS	186				hypothetical protein
R7A_05705	CDS	168				hypothetical protein
R7A_05706	CDS	1065				hypothetical protein
R7A_05707	CDS	1446				hypothetical protein
R7A_05708	CDS	306				hypothetical protein
R7A_05709	CDS	1503				hypothetical protein
R7A_05710	CDS	543				hypothetical protein
R7A_05711	CDS	636				hypothetical protein
R7A_05712	CDS	1164				hypothetical protein
R7A_05713	CDS	591				hypothetical protein
R7A_05714	CDS	576				hypothetical protein
R7A_05715	CDS	537				hypothetical protein
R7A_05716	CDS	1389				hypothetical protein
R7A_05717	CDS	2133	apxIB_2		COG2274	Toxin RTX-I translocation ATP-binding protein
R7A_05718	CDS	1290	prsE_3			Type I secretion system membrane fusion protein PrsE
R7A_05719	CDS	642				hypothetical protein
R7A_05720	CDS	945				hypothetical protein
R7A_05721	CDS	8034				hypothetical protein
R7A_05722	CDS	369				hypothetical protein
R7A_05723	CDS	1200				hypothetical protein
R7A_05724	CDS	723				hypothetical protein
R7A_05725	CDS	753				hypothetical protein
R7A_05726	CDS	639				hypothetical protein
R7A_05727	CDS	861				hypothetical protein
R7A_05728	CDS	1446				hypothetical protein
R7A_05729	tRNA	75				tRNA-Thr(ggt)
R7A_05730	CDS	177				hypothetical protein
R7A_05731	CDS	1293	murA_2	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
R7A_05732	CDS	432				hypothetical protein
R7A_05733	CDS	1293	hisD_2	1.1.1.23		Histidinol dehydrogenase
R7A_05734	CDS	486				hypothetical protein
R7A_05735	CDS	390				hypothetical protein
R7A_05736	CDS	219	infA			Translation initiation factor IF-1
R7A_05737	CDS	627	yhdE		COG0424	Maf-like protein YhdE
R7A_05738	CDS	198	yacG			DNA gyrase inhibitor YacG
R7A_05739	CDS	1371	melA_1	3.2.1.22	COG1486	Alpha-galactosidase
R7A_05740	CDS	1668	yejF_3		COG4172	Uncharacterized ABC transporter ATP-binding protein YejF
R7A_05741	CDS	1140				hypothetical protein
R7A_05742	CDS	1008	dppB_5		COG0601	Dipeptide transport system permease protein DppB
R7A_05743	CDS	2082				hypothetical protein
R7A_05744	CDS	1467	melA_2	3.2.1.22	COG1486	Alpha-galactosidase
R7A_05745	CDS	876	rhaR_5			HTH-type transcriptional activator RhaR
R7A_05746	CDS	2028	iolG_10	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
R7A_05747	CDS	1080	malK_5	3.6.3.19	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
R7A_05748	CDS	837	araQ_8		COG0395	L-arabinose transport system permease protein AraQ
R7A_05749	CDS	861	lacF_7			Lactose transport system permease protein LacF
R7A_05750	CDS	1272	lacE			Lactose-binding protein
R7A_05751	CDS	873	melR			Melibiose operon regulatory protein
R7A_05752	tRNA	76				tRNA-Phe(gaa)
R7A_05753	CDS	1245	intA		COG0582	Prophage integrase IntA
R7A_05754	CDS	1158				hypothetical protein
R7A_05755	CDS	1893				hypothetical protein
R7A_05756	CDS	1119				hypothetical protein
R7A_05757	CDS	486	ybiA	3.2.2.-	COG3236	N-glycosidase YbiA
R7A_05758	CDS	909				hypothetical protein
R7A_05759	CDS	1932				hypothetical protein
R7A_05760	CDS	297				hypothetical protein
R7A_05761	CDS	150				hypothetical protein
R7A_05762	CDS	2283	copA_2	3.6.3.54		Probable copper-importing P-type ATPase A
R7A_05763	CDS	498				hypothetical protein
R7A_05764	CDS	1566				hypothetical protein
R7A_05765	CDS	864	fixP_2		COG2010	Cbb3-type cytochrome c oxidase subunit FixP
R7A_05766	CDS	150				hypothetical protein
R7A_05767	CDS	732				hypothetical protein
R7A_05768	CDS	1611	fixN_2	1.9.3.1		Cytochrome c oxidase subunit 1 homolog, bacteroid
R7A_05769	CDS	519				hypothetical protein
R7A_05770	CDS	756	fixK_4		COG0664	Nitrogen fixation regulation protein FixK
R7A_05771	CDS	1350	hemN_3	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
R7A_05772	CDS	273				hypothetical protein
R7A_05773	CDS	1215				hypothetical protein
R7A_05774	CDS	1029				hypothetical protein
R7A_05775	CDS	726				hypothetical protein
R7A_05776	CDS	1323				hypothetical protein
R7A_05777	CDS	726				hypothetical protein
R7A_05778	CDS	2451	virB4_1		COG3451	Type IV secretion system protein virB4
R7A_05779	CDS	273				hypothetical protein
R7A_05780	CDS	309				hypothetical protein
R7A_05781	CDS	969				hypothetical protein
R7A_05782	CDS	414				hypothetical protein
R7A_05783	CDS	2031	traG			Conjugal transfer protein TraG
R7A_05784	CDS	390				hypothetical protein
R7A_05785	CDS	246				hypothetical protein
R7A_05786	CDS	1326	hemN_4	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
R7A_05787	CDS	1164	omp2b_4			Porin Omp2b
R7A_05788	CDS	201				hypothetical protein
R7A_05789	CDS	1824	nodM_3	2.6.1.16		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
R7A_05790	CDS	156				hypothetical protein
R7A_05791	CDS	645	lasI_1	2.3.1.184	COG3916	Acyl-homoserine-lactone synthase
R7A_05792	CDS	564				hypothetical protein
R7A_05793	CDS	753	cah	4.2.1.1	COG3338	Carbonic anhydrase
R7A_05794	CDS	690				hypothetical protein
R7A_05795	CDS	639	rhtC		COG1280	Threonine efflux protein
R7A_05796	CDS	888	dapA_4	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
R7A_05797	CDS	303				hypothetical protein
R7A_05798	CDS	249				hypothetical protein
R7A_05799	CDS	2541	virA	2.7.13.3		Wide host range VirA protein
R7A_05800	CDS	1041			COG0630	Type IV secretion system protein VirB11
R7A_05801	CDS	1140				Protein virB10
R7A_05802	CDS	882	virB9			Protein virB9
R7A_05803	CDS	714	virB8			Protein virB8
R7A_05804	CDS	888				hypothetical protein
R7A_05805	CDS	675	virB5			Protein virB5
R7A_05806	CDS	2370	virB4_2			Protein virB4
R7A_05807	CDS	327				hypothetical protein
R7A_05808	CDS	366	virB2			Protein virB2
R7A_05809	CDS	783				hypothetical protein
R7A_05810	CDS	690	ompR_6			Transcriptional regulatory protein OmpR
R7A_05811	CDS	5397				hypothetical protein
R7A_05812	CDS	1623	virD4			Protein VirD4
R7A_05813	CDS	864				hypothetical protein
R7A_05814	CDS	273				hypothetical protein
R7A_05815	CDS	1653				hypothetical protein
R7A_05816	CDS	174				hypothetical protein
R7A_05817	CDS	1056	fni_2	5.3.3.2	COG1304	Isopentenyl-diphosphate delta-isomerase
R7A_05818	CDS	903				Uncharacterized protein blr2150
R7A_05819	CDS	1551		5.5.1.16		Type B diterpene cyclase
R7A_05820	CDS	966	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
R7A_05821	CDS	1344				hypothetical protein
R7A_05822	CDS	1125	hcaB_7	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
R7A_05823	CDS	1290	vdh_2	1.14.15.15		Vitamin D(3) 25-hydroxylase
R7A_05824	CDS	1203	pntM	1.14.19.8		Pentalenolactone synthase
R7A_05825	CDS	249				Tn3 family transposase ISNpu13
R7A_05826	CDS	480	proQ		COG3109	RNA chaperone ProQ
R7A_05827	CDS	120				hypothetical protein
R7A_05828	CDS	558	lysN_2	2.6.1.39	COG1167	2-aminoadipate transaminase
R7A_05829	CDS	996	perR			HTH-type transcriptional regulator PerR
R7A_05830	CDS	1533	rbsA_12	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
R7A_05831	CDS	1005	rbsC_19		COG1172	Ribose import permease protein RbsC
R7A_05832	CDS	963	rbsB_9		COG1879	Ribose import binding protein RbsB
R7A_05833	CDS	894				hypothetical protein
R7A_05834	CDS	753	fabG_19	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
R7A_05835	CDS	840	tktB	2.2.1.1	COG0021	Transketolase 2
R7A_05836	CDS	1065	dxs_3	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
R7A_05837	CDS	1536				hypothetical protein
R7A_05838	CDS	846				hypothetical protein
R7A_05839	CDS	903				hypothetical protein
R7A_05840	CDS	804				hypothetical protein
R7A_05841	CDS	2544				hypothetical protein
R7A_05842	CDS	1218	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
R7A_05843	CDS	492				hypothetical protein
R7A_05844	CDS	2013				hypothetical protein
R7A_05845	CDS	2478				hypothetical protein
R7A_05846	CDS	1488				hypothetical protein
R7A_05847	CDS	774				hypothetical protein
R7A_05848	CDS	4656				hypothetical protein
R7A_05849	CDS	2217				hypothetical protein
R7A_05850	CDS	1059				hypothetical protein
R7A_05851	CDS	510				hypothetical protein
R7A_05852	CDS	696	scpB_2			Segregation and condensation protein B
R7A_05853	CDS	954				hypothetical protein
R7A_05854	CDS	294				hypothetical protein
R7A_05855	CDS	618				hypothetical protein
R7A_05856	CDS	477				hypothetical protein
R7A_05857	CDS	1194				hypothetical protein
R7A_05858	CDS	1971				hypothetical protein
R7A_05859	CDS	684				hypothetical protein
R7A_05860	CDS	549				hypothetical protein
R7A_05861	CDS	270				hypothetical protein
R7A_05862	CDS	324				hypothetical protein
R7A_05863	CDS	579				hypothetical protein
R7A_05864	CDS	1227	nepI_3		COG2814	Purine ribonucleoside efflux pump NepI
R7A_05865	CDS	906	nodD2_2			Nodulation protein D 2
R7A_05866	CDS	1122				hypothetical protein
R7A_05867	CDS	333				hypothetical protein
R7A_05868	CDS	945	nodD2_3			Nodulation protein D 2
R7A_05869	CDS	813				hypothetical protein
R7A_05870	CDS	651	rhtB_9		COG1280	Homoserine/homoserine lactone efflux protein
R7A_05871	CDS	624	paiB_2		COG2808	Protease synthase and sporulation protein PAI 2
R7A_05872	CDS	660	pdaA	3.5.1.-	COG0726	Peptidoglycan-N-acetylmuramic acid deacetylase PdaA
R7A_05873	CDS	231				hypothetical protein
R7A_05874	CDS	1470	gabR_4		COG1167	HTH-type transcriptional regulatory protein GabR
R7A_05875	CDS	2022	novN	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
R7A_05876	CDS	789				hypothetical protein
R7A_05877	CDS	1047	drrA	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
R7A_05878	CDS	1275	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
R7A_05879	CDS	597	nodA	2.3.1.-		Nodulation protein A
R7A_05880	CDS	354				hypothetical protein
R7A_05881	CDS	1182	ubiI	1.14.13.-	COG0654	2-octaprenylphenol hydroxylase
R7A_05882	CDS	309				hypothetical protein
R7A_05883	CDS	333	prr_2	1.2.1.19		Gamma-aminobutyraldehyde dehydrogenase
R7A_05884	CDS	3147				hypothetical protein
R7A_05885	CDS	1026				hypothetical protein
R7A_05886	CDS	1263				hypothetical protein
R7A_05887	CDS	834				hypothetical protein
R7A_05888	CDS	1446				hypothetical protein
R7A_05889	CDS	828				hypothetical protein
R7A_05890	CDS	132				hypothetical protein
R7A_05891	CDS	732				hypothetical protein
R7A_05892	CDS	1668				hypothetical protein
R7A_05893	CDS	2085				hypothetical protein
R7A_05894	CDS	537				hypothetical protein
R7A_05895	CDS	756				hypothetical protein
R7A_05896	CDS	975				hypothetical protein
R7A_05897	CDS	681				hypothetical protein
R7A_05898	CDS	579				hypothetical protein
R7A_05899	CDS	975				hypothetical protein
R7A_05900	CDS	1731				hypothetical protein
R7A_05901	CDS	420				hypothetical protein
R7A_05902	CDS	963	traC	2.7.7.-		DNA primase TraC
R7A_05903	CDS	969	ompP	3.4.23.-		Outer membrane protease OmpP
R7A_05904	CDS	456				hypothetical protein
R7A_05905	CDS	1116	ltaE_2	4.1.2.48		Low specificity L-threonine aldolase
R7A_05906	CDS	876	rhaS_7			HTH-type transcriptional activator RhaS
R7A_05907	CDS	693				hypothetical protein
R7A_05908	CDS	1233	ncsB3	1.14.99.49		2-hydroxy-5-methyl-1-naphthoate 7-hydroxylase
R7A_05909	CDS	228				hypothetical protein
R7A_05910	CDS	2355	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
R7A_05911	CDS	303				hypothetical protein
R7A_05912	CDS	465	ros_5		COG4957	Transcriptional regulatory protein ros
R7A_05913	CDS	603				hypothetical protein
R7A_05914	CDS	993	ydjH_2	2.7.1.-	COG0524	Uncharacterized sugar kinase YdjH
R7A_05915	CDS	1176	metK_2	2.5.1.6	COG0192	S-adenosylmethionine synthase
R7A_05916	CDS	1218	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
R7A_05917	CDS	252				hypothetical protein
R7A_05918	CDS	294				hypothetical protein
R7A_05919	CDS	252				hypothetical protein
R7A_05920	CDS	633	lasI_2	2.3.1.184	COG3916	Acyl-homoserine-lactone synthase
R7A_05921	CDS	726	traR			Transcriptional activator protein TraR
R7A_05922	CDS	99				hypothetical protein
R7A_05923	CDS	1407	spuC_6	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
R7A_05924	CDS	498	lrp_13		COG1522	Leucine-responsive regulatory protein
R7A_05925	CDS	1545	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
R7A_05926	CDS	1434	tsaD1	1.1.1.257		4-(hydroxymethyl)benzenesulfonate dehydrogenase TsaD1
R7A_05927	CDS	930	oxyR_5			Hydrogen peroxide-inducible genes activator
R7A_05928	CDS	915	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
R7A_05929	CDS	1170	uctC_3	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
R7A_05930	CDS	1272		4.3.1.2	COG3799	Methylaspartate ammonia-lyase 1
R7A_05931	CDS	1005	doeB_2	3.5.1.125	COG3608	N-alpha-acetyl-L-2,4-diaminobutyric acid deacetylase
R7A_05932	CDS	1656				hypothetical protein
R7A_05933	CDS	1422	aam_4	3.5.1.13	COG0154	Acylamidase
R7A_05934	CDS	318				hypothetical protein
R7A_05935	CDS	1110	omp2b_5			Porin Omp2b
R7A_05936	CDS	696				hypothetical protein
R7A_05937	CDS	1404				hypothetical protein
R7A_05938	CDS	1032	btuD_11	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
R7A_05939	CDS	1008	oppD_4		COG0444	Oligopeptide transport ATP-binding protein OppD
R7A_05940	CDS	876	gsiD_8		COG1173	Glutathione transport system permease protein GsiD
R7A_05941	CDS	942	gsiC_10		COG0601	Glutathione transport system permease protein GsiC
R7A_05942	CDS	1593	gsiB_2		COG0747	Glutathione-binding protein GsiB
R7A_05943	CDS	204				hypothetical protein
R7A_05944	CDS	1236	purD_2	6.3.4.13		Phosphoribosylamine--glycine ligase
R7A_05945	CDS	417				hypothetical protein
R7A_05946	CDS	1338	atzE	3.5.1.84		Biuret hydrolase
R7A_05947	CDS	219				hypothetical protein
R7A_05948	CDS	1278				hypothetical protein
