locus_tag	ftype	length_bp	gene	EC_number	COG	product
R88B_05330	CDS	579	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
R88B_05331	CDS	2232	rsh	2.7.6.5		GTP pyrophosphokinase rsh
R88B_05332	CDS	402	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
R88B_05333	CDS	582				hypothetical protein
R88B_05334	CDS	657	udgb	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
R88B_05335	CDS	1014				Zinc-type alcohol dehydrogenase-like protein SA1988
R88B_05336	CDS	363				hypothetical protein
R88B_05337	CDS	534	lrp_8		COG1522	Leucine-responsive regulatory protein
R88B_05338	CDS	891				hypothetical protein
R88B_05339	CDS	717	acm_2	3.2.1.17		Lysozyme M1
R88B_05340	CDS	480	smpB			SsrA-binding protein
R88B_05341	CDS	882	dapA_4	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
R88B_05342	CDS	2031				hypothetical protein
R88B_05343	CDS	900				hypothetical protein
R88B_05344	CDS	1020	xerC_2			Tyrosine recombinase XerC
R88B_05345	CDS	1188	omp2b_2			Porin Omp2b
R88B_05346	tRNA	91				tRNA-Ser(gct)
R88B_05347	CDS	252				hypothetical protein
R88B_05348	CDS	1188	omp2b_3			Porin Omp2b
R88B_05349	CDS	1683				hypothetical protein
R88B_05350	CDS	1113	hisC_5	2.6.1.9		Histidinol-phosphate aminotransferase
R88B_05351	CDS	285	yccX	3.6.1.7	COG1254	Acylphosphatase
R88B_05352	CDS	651	fadR			Fatty acid metabolism regulator protein
R88B_05353	CDS	1164	acdA_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
R88B_05354	CDS	1608		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
R88B_05355	CDS	528	ymdB_2	3.5.1.-	COG2110	O-acetyl-ADP-ribose deacetylase
R88B_05356	CDS	372				hypothetical protein
R88B_05357	CDS	375				hypothetical protein
R88B_05358	CDS	1983	accA1_2		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
R88B_05359	CDS	1122			COG0683	Leu/Ile/Val-binding protein homolog 3
R88B_05360	CDS	267				hypothetical protein
R88B_05361	CDS	342				hypothetical protein
R88B_05362	CDS	543				hypothetical protein
R88B_05363	CDS	159				hypothetical protein
R88B_05364	CDS	195				hypothetical protein
R88B_05365	CDS	1506	amn	3.2.2.4	COG0775	AMP nucleosidase
R88B_05366	CDS	1035				hypothetical protein
R88B_05367	CDS	600				hypothetical protein
R88B_05368	CDS	1680		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
R88B_05369	CDS	522				hypothetical protein
R88B_05370	CDS	909				hypothetical protein
R88B_05371	CDS	813				hypothetical protein
R88B_05372	CDS	1044	ribN_7			Riboflavin transporter
R88B_05373	CDS	2646	pepN	3.4.11.2	COG0308	Aminopeptidase N
R88B_05374	CDS	2322	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
R88B_05375	CDS	471				hypothetical protein
R88B_05376	CDS	2961	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
R88B_05377	CDS	1482	sasA_13	2.7.-.-		Adaptive-response sensory-kinase SasA
R88B_05378	CDS	726	cusR		COG0745	Transcriptional regulatory protein CusR
R88B_05379	CDS	1560	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
R88B_05380	CDS	468	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
R88B_05381	CDS	1992	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
R88B_05382	CDS	444	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
R88B_05383	CDS	1140				hypothetical protein
R88B_05384	CDS	621				hypothetical protein
R88B_05385	CDS	1428	sasA_14	2.7.-.-		Adaptive-response sensory-kinase SasA
R88B_05386	CDS	666	phoP			Transcriptional regulatory protein PhoP
R88B_05387	CDS	300				hypothetical protein
R88B_05388	CDS	408				hypothetical protein
R88B_05389	CDS	789	tesE	4.2.1.132		2-hydroxyhexa-2,4-dienoate hydratase
R88B_05390	CDS	498				hypothetical protein
R88B_05391	CDS	807				hypothetical protein
R88B_05392	CDS	834	potH_2		COG1176	Putrescine transport system permease protein PotH
R88B_05393	CDS	1116				hypothetical protein
R88B_05394	CDS	1095	btuD_15	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
R88B_05395	CDS	897	gcvA_17			Glycine cleavage system transcriptional activator
R88B_05396	CDS	1587	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
R88B_05397	CDS	933	arcA	3.5.3.6		Arginine deiminase
R88B_05398	CDS	2154	mtgA_3	2.4.2.-		Monofunctional biosynthetic peptidoglycan transglycosylase
R88B_05399	CDS	585				hypothetical protein
R88B_05400	CDS	570				hypothetical protein
R88B_05401	CDS	960				hypothetical protein
R88B_05402	CDS	348				hypothetical protein
R88B_05403	CDS	816				hypothetical protein
R88B_05404	CDS	1749	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
R88B_05405	CDS	351				hypothetical protein
R88B_05406	CDS	429	sufE		COG2166	Cysteine desulfuration protein SufE
R88B_05407	CDS	426	ros_4		COG4957	Transcriptional regulatory protein ros
R88B_05408	CDS	2124	dapb1	3.4.14.-		Dipeptidyl aminopeptidase BI
R88B_05409	CDS	627	rhtB_8		COG1280	Homoserine/homoserine lactone efflux protein
R88B_05410	CDS	390				hypothetical protein
R88B_05411	CDS	993	nicB	1.17.2.1	COG1529	Nicotinate dehydrogenase subunit B
R88B_05412	CDS	438				Cytochrome c-556
R88B_05413	CDS	600	sodB	1.15.1.1	COG0605	Superoxide dismutase [Mn]
R88B_05414	CDS	879	ilvE_2	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
R88B_05415	CDS	663	hdl IVa	3.8.1.2		(S)-2-haloacid dehalogenase 4A
R88B_05416	CDS	831				hypothetical protein
R88B_05417	CDS	684	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
R88B_05418	CDS	1548				hypothetical protein
R88B_05419	CDS	1443	mutA	5.4.99.2	COG1884	Methylmalonyl-CoA mutase small subunit
R88B_05420	CDS	2124	mutB	5.4.99.2	COG1884	Probable methylmalonyl-CoA mutase large subunit
R88B_05421	CDS	474	greA_3			Transcription elongation factor GreA
R88B_05422	CDS	1377				hypothetical protein
R88B_05423	CDS	846	hdfR_5			HTH-type transcriptional regulator HdfR
R88B_05424	CDS	1089				hypothetical protein
R88B_05425	CDS	387				hypothetical protein
R88B_05426	CDS	624				hypothetical protein
R88B_05427	CDS	1005				hypothetical protein
R88B_05428	CDS	1167	fadI	2.3.1.16		3-ketoacyl-CoA thiolase
R88B_05429	CDS	591	betI_7		COG1309	HTH-type transcriptional regulator BetI
R88B_05430	CDS	1530	betC	3.1.6.6	COG3119	Choline-sulfatase
R88B_05431	CDS	1002	thadh_2	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
R88B_05432	CDS	1653	betA_3	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
R88B_05433	CDS	1464	betB_5	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
R88B_05434	CDS	705				hypothetical protein
R88B_05435	CDS	2235		5.1.3.11		Cellobiose 2-epimerase
R88B_05436	tRNA	77				tRNA-Pro(cgg)
R88B_05437	CDS	282				hypothetical protein
R88B_05438	CDS	93				hypothetical protein
R88B_05439	CDS	228				hypothetical protein
R88B_05440	CDS	420				hypothetical protein
R88B_05441	CDS	558				hypothetical protein
R88B_05442	CDS	339				hypothetical protein
R88B_05443	CDS	1305				hypothetical protein
R88B_05444	CDS	153				hypothetical protein
R88B_05445	CDS	1635	yejF_2		COG4172	Uncharacterized ABC transporter ATP-binding protein YejF
R88B_05446	CDS	1122				hypothetical protein
R88B_05447	CDS	924	oppB		COG0601	Oligopeptide transport system permease protein OppB
R88B_05448	CDS	1593	oppA		COG4166	Periplasmic oligopeptide-binding protein
R88B_05449	CDS	444				hypothetical protein
R88B_05450	CDS	1770				hypothetical protein
R88B_05451	CDS	1635	malL_2	3.2.1.10	COG0366	Oligo-1,6-glucosidase 1
R88B_05452	CDS	2001	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
R88B_05453	CDS	1629	pgm	5.4.2.2	COG0033	Phosphoglucomutase
R88B_05454	CDS	1446	glgA1	2.4.1.21	COG0297	Glycogen synthase 1
R88B_05455	CDS	1266	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
R88B_05456	CDS	2214	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
R88B_05457	CDS	2469	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
R88B_05458	CDS	783	frcA_11	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
R88B_05459	CDS	1062	frcC_2		COG1172	Fructose import permease protein FrcC
R88B_05460	CDS	1035	frcB			Fructose import binding protein FrcB
R88B_05461	CDS	1227				hypothetical protein
R88B_05462	CDS	447	fucU_2	5.1.3.29	COG4154	L-fucose mutarotase
R88B_05463	CDS	924	scrK	2.7.1.4	COG0524	Fructokinase
R88B_05464	CDS	1143	wbpE	2.6.1.98	COG0399	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase
R88B_05465	CDS	852	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
R88B_05466	CDS	1938	cysNC		COG0529	Bifunctional enzyme CysN/CysC
R88B_05467	CDS	906	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
R88B_05468	CDS	1299				hypothetical protein
R88B_05469	CDS	954				hypothetical protein
R88B_05470	CDS	555	wcaJ_2	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
R88B_05471	CDS	1947				hypothetical protein
R88B_05472	CDS	1119	mshA_9	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
R88B_05473	CDS	957				hypothetical protein
R88B_05474	CDS	1062				hypothetical protein
R88B_05475	CDS	1272				hypothetical protein
R88B_05476	CDS	678	tagH	3.6.3.40		Teichoic acids export ATP-binding protein TagH
R88B_05477	CDS	630				hypothetical protein
R88B_05478	CDS	318				hypothetical protein
R88B_05479	CDS	1266				hypothetical protein
R88B_05480	CDS	1083	gmd_1	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
R88B_05481	CDS	1416	algA_1		COG0662	Alginate biosynthesis protein AlgA
R88B_05482	CDS	1428	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
R88B_05483	CDS	897	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
R88B_05484	CDS	1071	rffG_2	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
R88B_05485	CDS	552	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
R88B_05486	CDS	882	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
R88B_05487	CDS	1035	galE1_2	5.1.3.2	COG1088	UDP-glucose 4-epimerase
R88B_05488	CDS	591				hypothetical protein
R88B_05489	CDS	909				hypothetical protein
R88B_05490	CDS	786				hypothetical protein
R88B_05491	CDS	1629	dmdB	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
R88B_05492	CDS	357				hypothetical protein
R88B_05493	CDS	390				hypothetical protein
R88B_05494	CDS	741				hypothetical protein
R88B_05495	CDS	1104				hypothetical protein
R88B_05496	CDS	2679	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
R88B_05497	CDS	345				hypothetical protein
R88B_05498	tRNA	75				tRNA-Gln(ttg)
R88B_05499	CDS	3459	smc			Chromosome partition protein Smc
R88B_05500	CDS	744				hypothetical protein
R88B_05501	CDS	510				hypothetical protein
R88B_05502	CDS	1155	mutY	3.2.2.-	COG1194	Adenine DNA glycosylase
R88B_05503	CDS	612	yihX	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
R88B_05504	CDS	1134				hypothetical protein
R88B_05505	CDS	690	yieH_4	3.1.3.-	COG0637	6-phosphogluconate phosphatase
R88B_05506	CDS	762				hypothetical protein
R88B_05507	CDS	1398	thrC	4.2.3.1	COG0498	Threonine synthase
R88B_05508	CDS	1293		3.4.24.-	COG0612	Uncharacterized zinc protease Rv2782c
R88B_05509	CDS	600				hypothetical protein
R88B_05510	CDS	2889				hypothetical protein
R88B_05511	CDS	609			COG1678	UPF0301 protein VC_0467
R88B_05512	CDS	807				hypothetical protein
R88B_05513	CDS	486	PGdx	1.11.1.15	COG0678	Hybrid peroxiredoxin hyPrx5
R88B_05514	CDS	477				hypothetical protein
R88B_05515	CDS	582				hypothetical protein
R88B_05516	CDS	534	rnhA	3.1.26.4		Ribonuclease H
R88B_05517	CDS	963	thrB_1	2.7.1.39	COG2334	Homoserine kinase
R88B_05518	CDS	1011	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
R88B_05519	CDS	705				hypothetical protein
R88B_05520	CDS	405				hypothetical protein
R88B_05521	CDS	420				hypothetical protein
R88B_05522	CDS	792	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
R88B_05523	CDS	621	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
R88B_05524	CDS	159				hypothetical protein
R88B_05525	CDS	945	ctaB	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
R88B_05526	CDS	1653	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
R88B_05527	CDS	885	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
R88B_05528	CDS	561				hypothetical protein
R88B_05529	CDS	468				hypothetical protein
R88B_05530	CDS	1413	tldD	3.4.-.-	COG0312	Metalloprotease TldD
R88B_05531	CDS	255				hypothetical protein
R88B_05532	CDS	684				hypothetical protein
R88B_05533	CDS	273				hypothetical protein
R88B_05534	CDS	2289				hypothetical protein
R88B_05535	CDS	1239	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
R88B_05536	CDS	765	tlyA	2.1.1.226		16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
R88B_05537	CDS	249				hypothetical protein
R88B_05538	CDS	294				hypothetical protein
R88B_05539	CDS	1914	dxs_5	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
R88B_05540	CDS	921				hypothetical protein
R88B_05541	CDS	267				hypothetical protein
R88B_05542	CDS	252	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
R88B_05543	CDS	927		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
R88B_05544	CDS	894	fbiB	6.3.2.34		Coenzyme F420:L-glutamate ligase
R88B_05545	CDS	984				hypothetical protein
R88B_05546	CDS	609	betI_8			HTH-type transcriptional regulator BetI
R88B_05547	CDS	1224				hypothetical protein
R88B_05548	CDS	543				hypothetical protein
R88B_05549	CDS	1101	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
R88B_05550	CDS	1107	aroC	4.2.3.5	COG0082	Chorismate synthase
R88B_05551	CDS	261				hypothetical protein
R88B_05552	CDS	588	gpmA_2	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
R88B_05553	CDS	822	fabI_2	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
R88B_05554	CDS	933	cbpA		COG2214	Curved DNA-binding protein
R88B_05555	CDS	462				hypothetical protein
R88B_05556	CDS	618	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
R88B_05557	CDS	753	paaF_1	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
R88B_05558	CDS	1770	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
R88B_05559	CDS	273				hypothetical protein
R88B_05560	CDS	1113				hypothetical protein
R88B_05561	CDS	1278	purD_1	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
R88B_05562	CDS	822				hypothetical protein
R88B_05563	CDS	912				hypothetical protein
R88B_05564	CDS	990	ubiA	2.5.1.-	COG0382	4-hydroxybenzoate octaprenyltransferase
R88B_05565	CDS	567				hypothetical protein
R88B_05566	CDS	1431		1.-.-.-	COG0277	Uncharacterized FAD-linked oxidoreductase Rv2280
R88B_05567	CDS	975	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
R88B_05568	CDS	447				hypothetical protein
R88B_05569	CDS	420				hypothetical protein
R88B_05570	CDS	270				hypothetical protein
R88B_05571	CDS	2379	glyS	6.1.1.14		Glycine--tRNA ligase beta subunit
R88B_05572	CDS	339			COG2852	Uncharacterized protein HI_1162
R88B_05573	CDS	945	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
R88B_05574	CDS	462				hypothetical protein
R88B_05575	CDS	1734	bepA_6	3.4.-.-		Beta-barrel assembly-enhancing protease
R88B_05576	CDS	438				hypothetical protein
R88B_05577	CDS	594	bioY2		COG1268	Biotin transporter BioY2
R88B_05578	CDS	669	rspR_5		COG1802	HTH-type transcriptional repressor RspR
R88B_05579	CDS	1017	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
R88B_05580	CDS	225				hypothetical protein
R88B_05581	CDS	801	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
R88B_05582	CDS	855	sppA_2	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
R88B_05583	CDS	186				hypothetical protein
R88B_05584	CDS	888	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
R88B_05585	CDS	546	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
R88B_05586	CDS	975				hypothetical protein
R88B_05587	CDS	528				hypothetical protein
R88B_05588	CDS	1206				hypothetical protein
R88B_05589	CDS	696	rnhB	3.1.26.4	COG0164	Ribonuclease HII
R88B_05590	CDS	492	atpF_1		COG0711	ATP synthase subunit b
R88B_05591	CDS	573	atpF_2			ATP synthase subunit b
R88B_05592	CDS	228	atpE			ATP synthase subunit c
R88B_05593	CDS	768	atpB		COG0356	ATP synthase subunit a
R88B_05594	CDS	405				hypothetical protein
R88B_05595	CDS	1185				hypothetical protein
R88B_05596	CDS	1314				Uncharacterized MFS-type transporter Rv2994
R88B_05597	CDS	921	hdfR_6			HTH-type transcriptional regulator HdfR
R88B_05598	CDS	1440	der		COG1160	GTPase Der
R88B_05599	CDS	666				hypothetical protein
R88B_05600	CDS	1008				hypothetical protein
R88B_05601	CDS	1263	sbmA		COG1133	Peptide antibiotic transporter SbmA
R88B_05602	CDS	1161				hypothetical protein
R88B_05603	CDS	225				hypothetical protein
R88B_05604	CDS	915	gcvA_18			Glycine cleavage system transcriptional activator
R88B_05605	CDS	1272		3.4.11.-	COG2309	Aminopeptidase T
R88B_05606	CDS	357				hypothetical protein
R88B_05607	CDS	351	yffB		COG1393	Protein YffB
R88B_05608	CDS	357				hypothetical protein
R88B_05609	CDS	480				hypothetical protein
R88B_05610	CDS	354				hypothetical protein
R88B_05611	CDS	624	thpR_2	3.1.4.-		RNA 2',3'-cyclic phosphodiesterase
R88B_05612	CDS	192				hypothetical protein
R88B_05613	CDS	1428	ald_3	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
R88B_05614	CDS	1086	potA_14	3.6.3.31		Spermidine/putrescine import ATP-binding protein PotA
R88B_05615	CDS	609	puuR			HTH-type transcriptional regulator PuuR
R88B_05616	CDS	1068	potD_5		COG0687	Spermidine/putrescine-binding periplasmic protein
R88B_05617	CDS	822	ydcV_12			Inner membrane ABC transporter permease protein YdcV
R88B_05618	CDS	822	potH_3		COG1176	Putrescine transport system permease protein PotH
R88B_05619	CDS	1158				hypothetical protein
R88B_05620	CDS	1530	lsrA	3.6.3.-	COG1129	Autoinducer 2 import ATP-binding protein LsrA
R88B_05621	CDS	1029	alsC_3		COG1172	D-allose transport system permease protein AlsC
R88B_05622	CDS	936				hypothetical protein
R88B_05623	CDS	987	rbsC_22		COG1172	Ribose import permease protein RbsC
R88B_05624	CDS	792	frcA_12	3.6.3.17	COG1129	Fructose import ATP-binding protein FrcA
R88B_05625	CDS	1023	purR_2			HTH-type transcriptional repressor PurR
R88B_05626	CDS	591				hypothetical protein
R88B_05627	CDS	255				hypothetical protein
R88B_05628	CDS	3177	bepE_2			Efflux pump membrane transporter BepE
R88B_05629	CDS	1155	mdtA_9			Multidrug resistance protein MdtA
R88B_05630	CDS	909	gcvA_19			Glycine cleavage system transcriptional activator
R88B_05631	CDS	789				hypothetical protein
R88B_05632	CDS	726				hypothetical protein
R88B_05633	CDS	1107		4.2.1.171		Cis-3-hydroxy-L-proline dehydratase
R88B_05634	CDS	1185	tfdD	5.5.1.7		Chloromuconate cycloisomerase
R88B_05635	CDS	1662	sgrR_2			HTH-type transcriptional regulator SgrR
R88B_05636	CDS	927	gsiC_8		COG0601	Glutathione transport system permease protein GsiC
R88B_05637	CDS	879	ddpC_7		COG1173	Probable D,D-dipeptide transport system permease protein DdpC
R88B_05638	CDS	2058			COG1123	Uncharacterized ABC transporter ATP-binding protein Rv1281c
R88B_05639	CDS	903	hdfR_7			HTH-type transcriptional regulator HdfR
R88B_05640	CDS	1656				hypothetical protein
R88B_05641	CDS	885				hypothetical protein
R88B_05642	CDS	588				hypothetical protein
R88B_05643	CDS	765	kduD_3	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
R88B_05644	CDS	975				hypothetical protein
R88B_05645	CDS	1074	opuAA	3.6.3.32	COG4175	Glycine betaine transport ATP-binding protein OpuAA
R88B_05646	CDS	1980				hypothetical protein
R88B_05647	CDS	801				hypothetical protein
R88B_05648	CDS	1359				hypothetical protein
R88B_05649	CDS	708				hypothetical protein
R88B_05650	CDS	1041				hypothetical protein
R88B_05651	CDS	966	yeaX	1.14.13.-	COG1018	Carnitine monooxygenase reductase subunit
R88B_05652	CDS	597				hypothetical protein
R88B_05653	CDS	1134	gcvT_4	2.1.2.10	COG0404	Aminomethyltransferase
R88B_05654	CDS	288				hypothetical protein
R88B_05655	CDS	378				hypothetical protein
R88B_05656	CDS	162				hypothetical protein
R88B_05657	CDS	1395				hypothetical protein
R88B_05658	CDS	690				hypothetical protein
R88B_05659	CDS	330				hypothetical protein
R88B_05660	CDS	897	purF_2	2.4.2.14		Amidophosphoribosyltransferase
R88B_05661	CDS	732				hypothetical protein
R88B_05662	CDS	1329	fni_1	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
R88B_05663	CDS	1308	glnT	6.3.1.2		Glutamine synthetase
R88B_05664	CDS	1254	soxB_4	1.5.3.1		Sarcosine oxidase subunit beta
R88B_05665	CDS	276	soxD_4	1.5.3.1		Sarcosine oxidase subunit delta
R88B_05666	CDS	2982	soxA_5	1.5.3.1		Sarcosine oxidase subunit alpha
R88B_05667	CDS	624				hypothetical protein
R88B_05668	CDS	2370	gcvT_5	2.1.2.10		Aminomethyltransferase
R88B_05669	CDS	1710				hypothetical protein
R88B_05670	CDS	1356	ntaA_5	1.14.14.10		Nitrilotriacetate monooxygenase component A
R88B_05671	CDS	282				hypothetical protein
R88B_05672	CDS	3141	mepB		COG0841	Multidrug/solvent efflux pump membrane transporter MepB
R88B_05673	CDS	1143	bepF_2			Efflux pump periplasmic linker BepF
R88B_05674	CDS	609				hypothetical protein
R88B_05675	CDS	1641		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
R88B_05676	CDS	966	deoR_3		COG2390	Deoxyribonucleoside regulator
R88B_05677	CDS	2055	hcaB_7	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
R88B_05678	CDS	1053				hypothetical protein
R88B_05679	CDS	996	rbsC_23		COG1172	Ribose import permease protein RbsC
R88B_05680	CDS	1512	mglA_9	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
R88B_05681	CDS	1275	mtnK	2.7.1.100	COG4857	Methylthioribose kinase
R88B_05682	CDS	1095	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
R88B_05683	CDS	540				hypothetical protein
R88B_05684	CDS	1176				hypothetical protein
R88B_05685	CDS	474	ribH2	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase 2
R88B_05686	CDS	1008	dhaK-2	2.7.1.121	COG2376	PTS-dependent dihydroxyacetone kinase 2, dihydroxyacetone-binding subunit DhaK
R88B_05687	CDS	636	dhaL-2	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase 2, ADP-binding subunit DhaL
R88B_05688	CDS	441	eryI	5.3.1.34	COG0698	D-erythrulose-4-phosphate isomerase
R88B_05689	CDS	759	eryH	5.3.1.33		L-erythrulose-1-phosphate isomerase
R88B_05690	CDS	765	glpR_5		COG1349	Glycerol-3-phosphate regulon repressor
R88B_05691	CDS	1065	fda	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
R88B_05692	CDS	942				hypothetical protein
R88B_05693	CDS	1059				hypothetical protein
R88B_05694	CDS	1518	glpD_2	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
R88B_05695	CDS	1041	ghrB_3	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
R88B_05696	CDS	1554	eryA	2.7.1.215		Erythritol kinase
R88B_05697	CDS	1125	btuD_16	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
R88B_05698	CDS	1119	ugpC_13	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
R88B_05699	CDS	858	sugB_6		COG0395	Trehalose transport system permease protein SugB
R88B_05700	CDS	924	sugA_4		COG1175	Trehalose transport system permease protein SugA
R88B_05701	CDS	1446	eltP_2			Erythritol/L-threitol-binding protein
R88B_05702	CDS	975	lsrR_2		COG2390	Transcriptional regulator LsrR
R88B_05703	CDS	1236				hypothetical protein
R88B_05704	CDS	2244				hypothetical protein
R88B_05705	CDS	1080	yehL		COG0714	Uncharacterized protein YehL
R88B_05706	CDS	1428				hypothetical protein
R88B_05707	CDS	1398				hypothetical protein
R88B_05708	CDS	1038	ftsZ_2		COG0206	Cell division protein FtsZ
R88B_05709	CDS	699	mcbR_3		COG1802	HTH-type transcriptional regulator McbR
R88B_05710	CDS	1356	puuA_3	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
R88B_05711	CDS	885				hypothetical protein
R88B_05712	CDS	2187	fhuA_2		COG1629	Ferrichrome outer membrane transporter/phage receptor
R88B_05713	CDS	726	fhuD_1		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
R88B_05714	CDS	2007	fhuB_1		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
R88B_05715	CDS	1176	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
R88B_05716	CDS	429		2.3.1.-		Acetyltransferase Atu2258
R88B_05717	CDS	1386	dctD_1			C4-dicarboxylate transport transcriptional regulatory protein DctD
R88B_05718	CDS	1821	dctB_1	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
R88B_05719	CDS	1329	dctA			C4-dicarboxylate transport protein
R88B_05720	CDS	1020	glkA	2.7.1.2		Glucokinase
R88B_05721	CDS	723	alsE	5.1.3.-	COG0036	D-allulose-6-phosphate 3-epimerase
R88B_05722	CDS	834	rutD_2	3.5.1.-		Putative aminoacrylate hydrolase RutD
R88B_05723	CDS	822				hypothetical protein
R88B_05724	CDS	1077	gfo_2	1.1.99.28		Glucose--fructose oxidoreductase
R88B_05725	CDS	822	iolE_4	4.2.1.44	COG1082	Inosose dehydratase
