locus_tag	ftype	length_bp	gene	EC_number	COG	product
NZP2042_05879	CDS	1161	uctC_4	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
NZP2042_05880	CDS	1164				hypothetical protein
NZP2042_05881	CDS	840				hypothetical protein
NZP2042_05882	CDS	786				hypothetical protein
NZP2042_05883	CDS	1320				hypothetical protein
NZP2042_05884	CDS	897				hypothetical protein
NZP2042_05885	CDS	867	sugB_7		COG0395	Trehalose transport system permease protein SugB
NZP2042_05886	CDS	1098	ugpC_17	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
NZP2042_05887	CDS	1113		4.2.1.156	COG4948	L-talarate/galactarate dehydratase
NZP2042_05888	CDS	330	rhaM_2	5.1.3.32		L-rhamnose mutarotase
NZP2042_05889	CDS	1077				hypothetical protein
NZP2042_05890	CDS	453	paaZ		COG2030	Bifunctional protein PaaZ
NZP2042_05891	CDS	798	phnV		COG1177	Putative 2-aminoethylphosphonate transport system permease protein PhnV
NZP2042_05892	CDS	858	phnU		COG0555	Putative 2-aminoethylphosphonate transport system permease protein PhnU
NZP2042_05893	CDS	1146	phnT		COG3842	Putative 2-aminoethylphosphonate import ATP-binding protein PhnT
NZP2042_05894	CDS	1032	phnS		COG1840	Putative 2-aminoethylphosphonate-binding periplasmic protein
NZP2042_05895	CDS	1011		1.1.1.81	COG0111	Hydroxypyruvate reductase
NZP2042_05896	CDS	1359		5.1.1.21	COG0160	Isoleucine 2-epimerase
NZP2042_05897	CDS	1458	safD	1.2.1.73	COG1012	Sulfoacetaldehyde dehydrogenase
NZP2042_05898	CDS	1257	phnA	3.11.1.2		Phosphonoacetate hydrolase
NZP2042_05899	CDS	1200	phnW	2.6.1.37	COG0075	2-aminoethylphosphonate--pyruvate transaminase
NZP2042_05900	CDS	1716				hypothetical protein
NZP2042_05901	CDS	870	cmpR			HTH-type transcriptional activator CmpR
NZP2042_05902	CDS	2478	abo_14	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2042_05903	CDS	795	glpR_6		COG1349	Glycerol-3-phosphate regulon repressor
NZP2042_05904	CDS	708	rspR_7		COG1802	HTH-type transcriptional repressor RspR
NZP2042_05905	CDS	1011	doeB_2	3.5.1.125	COG3608	N-alpha-acetyl-L-2,4-diaminobutyric acid deacetylase
NZP2042_05906	CDS	1179	doeA_3	3.5.4.44	COG0006	Ectoine hydrolase
NZP2042_05907	CDS	993	arcB_2	1.5.1.49		Delta(1)-pyrroline-2-carboxylate reductase
NZP2042_05908	CDS	987	tdcB	4.3.1.19		L-threonine dehydratase catabolic TdcB
NZP2042_05909	CDS	780	maiA	5.2.1.1		Maleate isomerase
NZP2042_05910	CDS	660	tcyB_2		COG0765	L-cystine transport system permease protein TcyB
NZP2042_05911	CDS	660	yecS_10		COG0765	L-cystine transport system permease protein YecS
NZP2042_05912	CDS	852	fliY_7		COG0834	L-cystine-binding protein FliY
NZP2042_05913	CDS	786	artM		COG1126	Arginine transport ATP-binding protein ArtM
NZP2042_05914	CDS	1386	ptsJ		COG1167	Vitamin B6 salvage pathway transcriptional repressor PtsJ
NZP2042_05915	CDS	522	lrp_11		COG1522	Leucine-responsive regulatory protein
NZP2042_05916	CDS	1494	gabD_2	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
NZP2042_05917	CDS	1380	spuC_6	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
NZP2042_05918	CDS	1104	ccrA2	1.3.1.86	COG0604	Crotonyl-CoA reductase
NZP2042_05919	CDS	1497	hutH_3	4.3.1.3	COG2986	Histidine ammonia-lyase
NZP2042_05920	CDS	1440	pdxB_2	1.1.1.290		Erythronate-4-phosphate dehydrogenase
NZP2042_05921	CDS	1857		3.6.3.-		Putative multidrug export ATP-binding/permease protein SA1683
NZP2042_05922	CDS	1896			COG1132	Uncharacterized ABC transporter ATP-binding protein TM_0288
NZP2042_05923	CDS	1443	hsrA_4			Probable transport protein HsrA
NZP2042_05924	CDS	321				hypothetical protein
NZP2042_05925	CDS	783	cmpD_5	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
NZP2042_05926	CDS	864				hypothetical protein
NZP2042_05927	CDS	1011				hypothetical protein
NZP2042_05928	CDS	1299				hypothetical protein
NZP2042_05929	CDS	732	yvoA_3		COG2188	HTH-type transcriptional repressor YvoA
NZP2042_05930	CDS	1026	gutB_2	1.1.1.14	COG1063	Sorbitol dehydrogenase
NZP2042_05931	CDS	1323	hisD_3	1.1.1.23		Histidinol dehydrogenase
NZP2042_05932	CDS	774	fabG_18	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NZP2042_05933	CDS	1104	hisC_5	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
NZP2042_05934	CDS	1407	puuB_9	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
NZP2042_05935	CDS	858	fghA	3.1.2.12	COG0627	S-formylglutathione hydrolase
NZP2042_05936	CDS	258				hypothetical protein
NZP2042_05937	CDS	1068	hisC_6	2.6.1.9		Histidinol-phosphate aminotransferase
NZP2042_05938	CDS	903				hypothetical protein
NZP2042_05939	CDS	903				hypothetical protein
NZP2042_05940	CDS	2421	abo_15	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
NZP2042_05941	CDS	1656				hypothetical protein
NZP2042_05942	CDS	888	gcvA_18			Glycine cleavage system transcriptional activator
NZP2042_05943	CDS	1425				hypothetical protein
NZP2042_05944	CDS	909	dapA_4	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
NZP2042_05945	CDS	969	hprA	1.1.1.29	COG1052	Glycerate dehydrogenase
NZP2042_05946	CDS	1542	mtgB_9	2.1.1.-	COG5598	Glycine betaine methyltransferase
NZP2042_05947	CDS	1488	dan	3.5.1.81		D-aminoacylase
NZP2042_05948	CDS	666	rutB_7	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
NZP2042_05949	CDS	1284		3.-.-.-	COG0624	Uncharacterized hydrolase HI_0588
NZP2042_05950	CDS	1167	dauA_2	1.4.99.6		FAD-dependent catabolic D-arginine dehydrogenase DauA
NZP2042_05951	CDS	1350				hypothetical protein
NZP2042_05952	CDS	915		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
NZP2042_05953	CDS	1431		3.5.2.-		D-hydantoinase
NZP2042_05954	CDS	351				hypothetical protein
NZP2042_05955	CDS	1254	ycaD_7			Uncharacterized MFS-type transporter YcaD
NZP2042_05956	CDS	750	bacC_6	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
NZP2042_05957	CDS	1026	fcl_3	1.1.1.271		GDP-L-fucose synthase
NZP2042_05958	CDS	936				hypothetical protein
NZP2042_05959	CDS	1335	allB_2	3.5.2.5	COG0044	Allantoinase
NZP2042_05960	CDS	774	ycdF_2	1.1.1.47	COG1028	Glucose 1-dehydrogenase 2
NZP2042_05961	CDS	510				hypothetical protein
NZP2042_05962	CDS	549	btuE	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
NZP2042_05963	CDS	801	actIII	1.3.1.-		Putative ketoacyl reductase
NZP2042_05964	CDS	4803				hypothetical protein
NZP2042_05965	CDS	1137				hypothetical protein
NZP2042_05966	CDS	1698				hypothetical protein
NZP2042_05967	CDS	1257				hypothetical protein
NZP2042_05968	CDS	864				hypothetical protein
NZP2042_05969	CDS	2805				hypothetical protein
NZP2042_05970	CDS	981				hypothetical protein
NZP2042_05971	CDS	1398				hypothetical protein
NZP2042_05972	CDS	2034				hypothetical protein
NZP2042_05973	CDS	405				hypothetical protein
NZP2042_05974	CDS	1728				hypothetical protein
NZP2042_05975	CDS	675				hypothetical protein
NZP2042_05976	CDS	2811	clpV1		COG0542	Protein ClpV1
NZP2042_05977	CDS	1104				hypothetical protein
NZP2042_05978	CDS	540				hypothetical protein
NZP2042_05979	CDS	1506				hypothetical protein
NZP2042_05980	CDS	456	hcpA		COG3157	Major exported protein
NZP2042_05981	CDS	756				hypothetical protein
NZP2042_05982	CDS	1875				hypothetical protein
NZP2042_05983	CDS	1104				hypothetical protein
NZP2042_05984	CDS	1467				hypothetical protein
NZP2042_05985	CDS	453				hypothetical protein
NZP2042_05986	CDS	1335				hypothetical protein
NZP2042_05987	CDS	1323				hypothetical protein
NZP2042_05988	CDS	3537				hypothetical protein
NZP2042_05989	CDS	528				hypothetical protein
NZP2042_05990	CDS	1056				hypothetical protein
NZP2042_05991	CDS	1092				hypothetical protein
NZP2042_05992	CDS	978				hypothetical protein
NZP2042_05993	CDS	555				hypothetical protein
NZP2042_05994	CDS	960				hypothetical protein
NZP2042_05995	CDS	1074				hypothetical protein
NZP2042_05996	CDS	426				hypothetical protein
NZP2042_05997	CDS	2328				hypothetical protein
NZP2042_05998	CDS	1056				hypothetical protein
NZP2042_05999	CDS	1482				hypothetical protein
NZP2042_06000	CDS	3528				hypothetical protein
NZP2042_06001	CDS	837	phpP	3.1.3.16	COG0631	Protein phosphatase PhpP
NZP2042_06002	CDS	2583	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
NZP2042_06003	CDS	501				hypothetical protein
NZP2042_06004	CDS	2409				hypothetical protein
NZP2042_06005	CDS	537				hypothetical protein
NZP2042_06006	CDS	537				hypothetical protein
NZP2042_06007	CDS	1239				hypothetical protein
NZP2042_06008	CDS	1089				hypothetical protein
NZP2042_06009	CDS	279				hypothetical protein
NZP2042_06010	CDS	2550				hypothetical protein
NZP2042_06011	CDS	474				hypothetical protein
NZP2042_06012	CDS	2079	acoR_2		COG3284	Acetoin dehydrogenase operon transcriptional activator AcoR
NZP2042_06013	CDS	1044	adh_3	1.1.1.1		Alcohol dehydrogenase
NZP2042_06014	CDS	1632	groL		COG0459	60 kDa chaperonin
NZP2042_06015	CDS	798				hypothetical protein
NZP2042_06016	CDS	1023				hypothetical protein
NZP2042_06017	CDS	372				hypothetical protein
NZP2042_06018	CDS	1059	prmC_3	1.14.13.227		Propane 2-monooxygenase, hydroxylase component small subunit
NZP2042_06019	CDS	1062	prmB	1.18.1.-	COG0543	Propane 2-monooxygenase, reductase component
NZP2042_06020	CDS	1668	prmA_4	1.14.13.227		Propane 2-monooxygenase, hydroxylase component large subunit
NZP2042_06021	CDS	204				hypothetical protein
NZP2042_06022	CDS	474				hypothetical protein
NZP2042_06023	CDS	324				hypothetical protein
NZP2042_06024	CDS	1128				hypothetical protein
NZP2042_06025	CDS	174				hypothetical protein
NZP2042_06026	CDS	246	arcA_3	3.5.3.6	COG2235	Arginine deiminase
NZP2042_06027	CDS	29136				hypothetical protein
NZP2042_06028	CDS	966				hypothetical protein
NZP2042_06029	CDS	783				hypothetical protein
NZP2042_06030	CDS	939	pqqE			Coenzyme PQQ synthesis protein E
NZP2042_06031	CDS	864				hypothetical protein
NZP2042_06032	CDS	1443				hypothetical protein
NZP2042_06033	CDS	1029				hypothetical protein
NZP2042_06034	CDS	1308				hypothetical protein
NZP2042_06035	CDS	327				hypothetical protein
NZP2042_06036	CDS	1884				hypothetical protein
NZP2042_06037	CDS	2154				hypothetical protein
NZP2042_06038	CDS	1989	secA_2		COG0653	Protein translocase subunit SecA
NZP2042_06039	CDS	825	aaeA_2			p-hydroxybenzoic acid efflux pump subunit AaeA
NZP2042_06040	CDS	213				hypothetical protein
NZP2042_06041	CDS	594	yhbO_2	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
NZP2042_06042	CDS	951				hypothetical protein
NZP2042_06043	CDS	999	alsC_3		COG1172	D-allose transport system permease protein AlsC
NZP2042_06044	CDS	1596	rbsA_11	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
NZP2042_06045	CDS	702				hypothetical protein
NZP2042_06046	CDS	1227	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
NZP2042_06047	CDS	1479	gabD_3	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
NZP2042_06048	CDS	825				hypothetical protein
NZP2042_06049	CDS	1485	davD_3	1.2.1.20	COG1012	Glutarate-semialdehyde dehydrogenase DavD
NZP2042_06050	CDS	951	cynR_2			HTH-type transcriptional regulator CynR
NZP2042_06051	CDS	1878				hypothetical protein
NZP2042_06052	CDS	465				hypothetical protein
NZP2042_06053	CDS	2196				hypothetical protein
NZP2042_06054	CDS	690				Blue-light absorbing proteorhodopsin
NZP2042_06055	CDS	1401				hypothetical protein
NZP2042_06056	CDS	1374				hypothetical protein
NZP2042_06057	CDS	957	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
NZP2042_06058	CDS	405				hypothetical protein
NZP2042_06059	CDS	2175	btuD_23	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
NZP2042_06060	CDS	1179				hypothetical protein
NZP2042_06061	CDS	1266	dadA1_3	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
NZP2042_06062	CDS	783	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
NZP2042_06063	CDS	1695		1.1.3.47		5-(hydroxymethyl)furfural oxidase
NZP2042_06064	CDS	1479	puuC_2	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
NZP2042_06065	CDS	858	tcyC_2	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
NZP2042_06066	CDS	654	glnM_2		COG0765	Probable glutamine ABC transporter permease protein GlnM
NZP2042_06067	CDS	843	pheC			Cyclohexadienyl dehydratase
NZP2042_06068	CDS	993			COG3938	Uncharacterized protein BA_2834/GBAA_2834/BAS2643
NZP2042_06069	CDS	681	mcbR_5		COG1802	HTH-type transcriptional regulator McbR
NZP2042_06070	CDS	1431	araE_2	1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
NZP2042_06071	CDS	90				hypothetical protein
NZP2042_06072	CDS	930	hdfR_8			HTH-type transcriptional regulator HdfR
NZP2042_06073	CDS	915	gnl_2	3.1.1.17		Gluconolactonase
NZP2042_06074	CDS	1503	styD	1.2.1.39		Phenylacetaldehyde dehydrogenase
NZP2042_06075	CDS	1500	betB_6	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
NZP2042_06076	CDS	378				hypothetical protein
NZP2042_06077	CDS	408				hypothetical protein
NZP2042_06078	CDS	1674	fdhL_3	1.1.99.11		Fructose dehydrogenase large subunit
NZP2042_06079	CDS	969	rbsC_25		COG1172	Ribose import permease protein RbsC
NZP2042_06080	CDS	951	rbsC_26		COG1172	Ribose import permease protein RbsC
NZP2042_06081	CDS	1542	mglA_9	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
NZP2042_06082	CDS	1215				hypothetical protein
NZP2042_06083	CDS	765	fixA			Protein FixA
NZP2042_06084	CDS	969	etfA_2			Electron transfer flavoprotein subunit alpha
NZP2042_06085	CDS	1956	fadF	1.-.-.-	COG0247	Probable iron-sulfur-binding oxidoreductase FadF
NZP2042_06086	CDS	924	mmsB_2	1.1.1.31	COG2084	3-hydroxyisobutyrate dehydrogenase
NZP2042_06087	CDS	795				hypothetical protein
NZP2042_06088	CDS	156				hypothetical protein
NZP2042_06089	CDS	2280	copA_2	3.6.3.54		Probable copper-importing P-type ATPase A
NZP2042_06090	CDS	498				hypothetical protein
NZP2042_06091	CDS	1566				hypothetical protein
NZP2042_06092	CDS	864	ccoP		COG2010	Cbb3-type cytochrome c oxidase subunit CcoP
NZP2042_06093	CDS	153				hypothetical protein
NZP2042_06094	CDS	732				hypothetical protein
NZP2042_06095	CDS	1611	fixN_2	1.9.3.1		Cytochrome c oxidase subunit 1 homolog, bacteroid
NZP2042_06096	CDS	264				hypothetical protein
NZP2042_06097	CDS	153				hypothetical protein
NZP2042_06098	CDS	756	fixK_5		COG0664	Nitrogen fixation regulation protein FixK
NZP2042_06099	CDS	243				hypothetical protein
NZP2042_06100	CDS	246				hypothetical protein
NZP2042_06101	CDS	1215				hypothetical protein
NZP2042_06102	CDS	1029				hypothetical protein
NZP2042_06103	CDS	726				hypothetical protein
NZP2042_06104	CDS	1323				hypothetical protein
NZP2042_06105	CDS	726				hypothetical protein
NZP2042_06106	CDS	2451	virB4_2		COG3451	Type IV secretion system protein virB4
NZP2042_06107	CDS	273				hypothetical protein
NZP2042_06108	CDS	309				hypothetical protein
NZP2042_06109	CDS	969				hypothetical protein
NZP2042_06110	CDS	414				hypothetical protein
NZP2042_06111	CDS	2031	traG_2			Conjugal transfer protein TraG
NZP2042_06112	CDS	114				hypothetical protein
NZP2042_06113	CDS	390				hypothetical protein
NZP2042_06114	CDS	663				hypothetical protein
NZP2042_06115	CDS	213				hypothetical protein
NZP2042_06116	CDS	1326	hemN_3	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
NZP2042_06117	CDS	1164	omp2b_3			Porin Omp2b
NZP2042_06118	CDS	264				hypothetical protein
NZP2042_06119	CDS	1824	nodM_4	2.6.1.16		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
NZP2042_06120	CDS	645	lasI	2.3.1.184	COG3916	Acyl-homoserine-lactone synthase
NZP2042_06121	CDS	765	cah	4.2.1.1	COG3338	Carbonic anhydrase
NZP2042_06122	CDS	690				hypothetical protein
NZP2042_06123	CDS	639	rhtC		COG1280	Threonine efflux protein
NZP2042_06124	CDS	888	dapA_5	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
NZP2042_06125	CDS	1113				IS110 family transposase ISMtsp6
NZP2042_06126	CDS	249				hypothetical protein
NZP2042_06127	CDS	2541	virA	2.7.13.3		Wide host range VirA protein
NZP2042_06128	CDS	1041			COG0630	Type IV secretion system protein VirB11
NZP2042_06129	CDS	1140				Protein virB10
NZP2042_06130	CDS	882	virB9			Protein virB9
NZP2042_06131	CDS	714	virB8			Protein virB8
NZP2042_06132	CDS	885				hypothetical protein
NZP2042_06133	CDS	681	virB5			Protein virB5
NZP2042_06134	CDS	2370	virB4_3			Protein virB4
NZP2042_06135	CDS	327				hypothetical protein
NZP2042_06136	CDS	366	virB2			Protein virB2
NZP2042_06137	CDS	777				hypothetical protein
NZP2042_06138	CDS	684	ompR_6			Transcriptional regulatory protein OmpR
NZP2042_06139	CDS	201				hypothetical protein
NZP2042_06140	CDS	3243				hypothetical protein
NZP2042_06141	CDS	825	virD4_1			Protein VirD4
NZP2042_06142	CDS	1335				hypothetical protein
NZP2042_06143	CDS	1569	virD4_2			Protein VirD4
NZP2042_06144	CDS	861				hypothetical protein
NZP2042_06145	CDS	213	cspA_6		COG1278	Cold shock protein CspA
NZP2042_06146	CDS	1653				hypothetical protein
NZP2042_06147	CDS	1116	fni_2	5.3.3.2	COG1304	Isopentenyl-diphosphate delta-isomerase
NZP2042_06148	CDS	903				Uncharacterized protein blr2150
NZP2042_06149	CDS	1551		5.5.1.16		Type B diterpene cyclase
NZP2042_06150	CDS	966	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
NZP2042_06151	CDS	1344				hypothetical protein
NZP2042_06152	CDS	1125	hcaB_6	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
NZP2042_06153	CDS	1287	vdh	1.14.15.15		Vitamin D(3) 25-hydroxylase
NZP2042_06154	CDS	1203	penM	1.14.19.8		Pentalenolactone synthase
NZP2042_06155	CDS	723	helD	3.6.4.12	COG0210	DNA helicase IV
NZP2042_06156	CDS	1536				IS66 family transposase ISRm2
NZP2042_06157	CDS	354				IS66 family transposase IS1313
NZP2042_06158	CDS	513				hypothetical protein
NZP2042_06159	CDS	1740				hypothetical protein
NZP2042_06160	CDS	3432				hypothetical protein
NZP2042_06161	CDS	825				hypothetical protein
NZP2042_06162	CDS	885				hypothetical protein
NZP2042_06163	CDS	828				hypothetical protein
NZP2042_06164	CDS	852				hypothetical protein
NZP2042_06165	CDS	534				hypothetical protein
NZP2042_06166	CDS	789				hypothetical protein
NZP2042_06167	CDS	825				hypothetical protein
NZP2042_06168	CDS	1971				hypothetical protein
NZP2042_06169	CDS	684				hypothetical protein
NZP2042_06170	CDS	549				hypothetical protein
NZP2042_06171	CDS	270				hypothetical protein
NZP2042_06172	CDS	324				hypothetical protein
NZP2042_06173	CDS	306				hypothetical protein
NZP2042_06174	CDS	1218	nepI_2		COG2814	Purine ribonucleoside efflux pump NepI
NZP2042_06175	CDS	138				hypothetical protein
NZP2042_06176	CDS	906	nodD2_1			Nodulation protein D 2
NZP2042_06177	CDS	1131				hypothetical protein
NZP2042_06178	CDS	945	nodD2_2			Nodulation protein D 2
NZP2042_06179	CDS	810				hypothetical protein
NZP2042_06180	CDS	651	rhtB_8		COG1280	Homoserine/homoserine lactone efflux protein
NZP2042_06181	CDS	624	paiB_3		COG2808	Protease synthase and sporulation protein PAI 2
NZP2042_06182	CDS	348				hypothetical protein
NZP2042_06183	CDS	234				hypothetical protein
NZP2042_06184	CDS	558				hypothetical protein
NZP2042_06185	CDS	276				hypothetical protein
NZP2042_06186	CDS	417				hypothetical protein
NZP2042_06187	CDS	318	fdxB_1		COG1145	Ferredoxin-3
NZP2042_06188	CDS	660	pdaA	3.5.1.-	COG0726	Peptidoglycan-N-acetylmuramic acid deacetylase PdaA
NZP2042_06189	CDS	1425	gabR_3		COG1167	HTH-type transcriptional regulatory protein GabR
NZP2042_06190	CDS	345				hypothetical protein
NZP2042_06191	CDS	1215				hypothetical protein
NZP2042_06192	CDS	2022	novN	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
NZP2042_06193	CDS	789	yadH_2		COG0842	Inner membrane transport permease YadH
NZP2042_06194	CDS	1047	drrA	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
NZP2042_06195	CDS	1275	arnC_3	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
NZP2042_06196	CDS	594	nodA_1	2.3.1.-		Nodulation protein A
NZP2042_06197	CDS	354				hypothetical protein
NZP2042_06198	CDS	1515				ISNCY family transposase ISBj12
NZP2042_06199	CDS	1188	ubiI_2	1.14.13.-	COG0654	2-octaprenylphenol hydroxylase
NZP2042_06200	CDS	390				hypothetical protein
NZP2042_06201	CDS	165				hypothetical protein
NZP2042_06202	CDS	1086				hypothetical protein
NZP2042_06203	CDS	2157	lagD	3.4.22.-		Lactococcin-G-processing and transport ATP-binding protein LagD
NZP2042_06204	CDS	165				hypothetical protein
NZP2042_06205	CDS	1731				hypothetical protein
NZP2042_06206	CDS	420				hypothetical protein
NZP2042_06207	CDS	216				hypothetical protein
NZP2042_06208	CDS	1143	xerC_5		COG4974	Tyrosine recombinase XerC
NZP2042_06209	CDS	1782				hypothetical protein
NZP2042_06210	CDS	1731				hypothetical protein
NZP2042_06211	CDS	447				hypothetical protein
NZP2042_06212	CDS	903	traC_1	2.7.7.-		DNA primase TraC
NZP2042_06213	CDS	720	traC_2	2.7.7.-		DNA primase TraC
NZP2042_06214	CDS	630				hypothetical protein
NZP2042_06215	CDS	225				hypothetical protein
NZP2042_06216	CDS	297	groS1_3		COG0234	10 kDa chaperonin 1
NZP2042_06217	CDS	1668	groL1_2		COG0459	60 kDa chaperonin 1
NZP2042_06218	CDS	480	proQ		COG3109	RNA chaperone ProQ
NZP2042_06219	CDS	2223				hypothetical protein
NZP2042_06220	CDS	552				hypothetical protein
NZP2042_06221	CDS	525			COG3039	IS5 family transposase ISRm13
NZP2042_06222	CDS	231				hypothetical protein
NZP2042_06223	CDS	1080				hypothetical protein
NZP2042_06224	CDS	531				hypothetical protein
NZP2042_06225	CDS	948				IS110 family transposase ISMex9
NZP2042_06226	CDS	591				hypothetical protein
NZP2042_06227	CDS	321				hypothetical protein
NZP2042_06228	CDS	969	icsP	3.4.23.-	COG4571	Outer membrane protease IcsP
NZP2042_06229	CDS	966	ompT	3.4.23.49	COG4571	Protease 7
NZP2042_06230	CDS	405				hypothetical protein
NZP2042_06231	CDS	1188				hypothetical protein
NZP2042_06232	CDS	657				hypothetical protein
NZP2042_06233	CDS	207				hypothetical protein
NZP2042_06234	CDS	648				hypothetical protein
NZP2042_06235	CDS	528				hypothetical protein
NZP2042_06236	CDS	951				hypothetical protein
NZP2042_06237	CDS	819				hypothetical protein
NZP2042_06238	CDS	210				hypothetical protein
NZP2042_06239	CDS	456				hypothetical protein
NZP2042_06240	CDS	1092	ltaE_2	4.1.2.48		Low specificity L-threonine aldolase
NZP2042_06241	CDS	876	rhaS_10			HTH-type transcriptional activator RhaS
NZP2042_06242	CDS	693				hypothetical protein
NZP2042_06243	CDS	1233	ncsB3	1.14.99.49		2-hydroxy-5-methyl-1-naphthoate 7-hydroxylase
NZP2042_06244	CDS	1476	gabD_4	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
NZP2042_06245	CDS	2355	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
NZP2042_06246	CDS	249				hypothetical protein
NZP2042_06247	CDS	303				hypothetical protein
NZP2042_06248	CDS	309				hypothetical protein
NZP2042_06249	CDS	624				hypothetical protein
NZP2042_06250	CDS	993	ydjH_3	2.7.1.-	COG0524	Uncharacterized sugar kinase YdjH
NZP2042_06251	CDS	1197	metK_2	2.5.1.6	COG0192	S-adenosylmethionine synthase
NZP2042_06252	CDS	1338	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
NZP2042_06253	CDS	216				hypothetical protein
NZP2042_06254	CDS	252				hypothetical protein
NZP2042_06255	CDS	252				hypothetical protein
NZP2042_06256	CDS	624				hypothetical protein
NZP2042_06257	CDS	321	hesB1_1		COG0316	Protein HesB, heterocyst
NZP2042_06258	CDS	138				hypothetical protein
NZP2042_06259	CDS	285				hypothetical protein
NZP2042_06260	CDS	303				IS3 family transposase ISMlo4
NZP2042_06261	CDS	699				hypothetical protein
NZP2042_06262	CDS	549			COG2826	IS30 family transposase ISMdi25
NZP2042_06263	CDS	972	ousX_1		COG2113	Glycine betaine-binding periplasmic protein OusX
NZP2042_06264	CDS	552		1.1.1.391	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NAD(+)) 2
NZP2042_06265	CDS	2598				hypothetical protein
NZP2042_06266	CDS	606				hypothetical protein
NZP2042_06267	CDS	645				hypothetical protein
NZP2042_06268	CDS	1584				IS66 family transposase ISBcen14
NZP2042_06269	CDS	351				hypothetical protein
NZP2042_06270	CDS	363				hypothetical protein
NZP2042_06271	CDS	1587				hypothetical protein
NZP2042_06272	CDS	243				hypothetical protein
NZP2042_06273	CDS	495				hypothetical protein
NZP2042_06274	CDS	738	traR			Transcriptional activator protein TraR
NZP2042_06275	CDS	1056	cdhR_7		COG4977	HTH-type transcriptional regulator CdhR
NZP2042_06276	CDS	1110	hpbD_2	5.1.1.22		4-hydroxyproline betaine 2-epimerase
NZP2042_06277	CDS	1554	mtgB_10	2.1.1.-	COG5598	Glycine betaine methyltransferase
NZP2042_06278	CDS	1647	pamO	1.14.13.92	COG2072	Phenylacetone monooxygenase
NZP2042_06279	CDS	180				hypothetical protein
NZP2042_06280	CDS	1020	acoA_4	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
NZP2042_06281	CDS	999	bfmBAB_3	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
NZP2042_06282	CDS	237	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
NZP2042_06283	CDS	690	pdhC_3	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
NZP2042_06284	CDS	996	lipA_2	2.8.1.8	COG0320	Lipoyl synthase
